1 ^zz++++=1
to ^md+nec+++=to
give ^vb++++=give
my ^pp$+pp1+++=my
final ^jj+atrb+++=final
decision ^nn++++=decision
until ^in++++=until
to ^to++++=to-night.
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
can ^md+pos+++=can
think ^vb+vprv+++=think
it ^pp3+it+++=it
over ^rb++++=over.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suggest ^vb+vpub+tht0++=suggest
you ^pp2+pp2+++=you
look ^vb++++=look
up ^rp++++=up
my ^pp$+pp1+++=my
sales ^nns++++=sales
record ^nn++++=record
for ^in++++=for
last ^jj+atrb+++=last
year ^nn++++=year
before ^cs+sub+++=before
you ^pp2+pp2+++=you
reach ^vb++++=reach
any ^dti++++=any
decision ^nn++++=decision."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
All ^abn++++=All
that ^dt+dem+++=that
day ^nn++++=day
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
did ^vbd+dod+vrb++=did
his ^pp$+pp3+++=his
best ^jjt++++=best
not ^xnot++not++=not
to ^to++++=to
think ^vbi+vprv+++=think
of ^in++++=of
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
the ^ati++++=the
new ^jj+atrb+++=new
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy--philosophy
-- ^--+clp+++=EXTRAWORD
philosophy ^nn++++=EXTRAWORD
and ^cc++++=and
all ^abn++++=all--could
-- ^--+clp+++=EXTRAWORD
could ^md+pos+++=EXTRAWORD
not ^xnot++not++=not
entirely ^rb+amp+++=entirely
banish ^vb++++=banish
the ^ati++++=the
vision ^nn++++=vision
of ^in++++=of
Angelica ^np+++??+=Angelica
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
had ^md"++pmd"++=had
to ^md+nec+++=to
break ^vb++++=break
the ^ati++++=the
news ^nn++++=news
that ^tht+ncmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
issued ^vprf+++xvbnx+=issued
an ^at++++=an
ultimatum ^nn++++=ultimatum
for ^in++++=for
twice ^rb++++=twice
his ^pp$+pp3+++=his
salary ^nn++++=salary
and ^cc++++=and
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
escorted ^vpsv++agls+xvbnx+=escorted
to ^in++++=to
the ^ati++++=the
exit ^nn++++=exit.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
threw ^vbd+++xvbnx+=threw
himself ^ppl+pp3+++=himself
into ^in++++=into
the ^ati++++=the
work ^nn++++=work
of ^in++++=of
selling ^xvbg+++xvbg+=selling
rugs ^nns++++=rugs
so ^rb++++=so
vigorously ^rb++++=vigorously
that ^cs+sub+++=that
his ^pp$+pp3+++=his
fellow ^jjb+atrb+++=fellow
salesmen ^nns++++=salesmen
whispered ^vbd+++xvbn+=whispered
to ^in++++=to
each ^dt++++=each
other ^ap++++=other,
, ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
ails ^vbz++++=ails
the ^ati++++=the
Ole ^np+++??+=Ole
Hippopotamus ^np+++??+=Hippopotamus?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
even ^cs+sub+++=even
got ^vprf+++xvbn+=got
rid ^xvbn+++xvbn+=rid
of ^in++++=of
a ^at++++=a
rug ^nn++++=rug
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
in ^in++++=in
the ^ati++++=the
department ^nn+nom+++=department
for ^in++++=for
uncounted ^jj+atrb++xvbn+=uncounted
years ^nns++++=years--showing
-- ^--+clp+++=EXTRAWORD
showing ^vbg+vprv++xvbg+=EXTRAWORD
a ^at++++=a
dark ^jj++++=dark-red
- ^zz++++=EXTRAWORD
red ^jj+atrb+++=EXTRAWORD
lion ^nn++++=lion
browsing ^vwbg+++xvbg+=browsing
on ^in++++=on
a ^at++++=a
field ^nn++++=field
of ^in++++=of
rich ^jj+atrb+++=rich
pink ^jj+atrb+++=pink
roses ^nns++++=roses--by
-- ^--+clp+++=EXTRAWORD
by ^in++++=EXTRAWORD
pointing ^xvbg+++xvbg+=pointing
out ^rp+pl+++=out
to ^in++++=to
the ^ati++++=the
woman ^nn++++=woman
who ^whp+rel+subj++=who
bought ^vbd+++xvbn+=bought
it ^pp3+it+++=it
that ^cs+sub+++=that
it ^pp3+it+++=it
would ^md+prd+++=would
amuse ^vb++++=amuse
the ^ati++++=the
children ^nns++++=children.
. ^zz++++=EXTRAWORD
At ^rb++++=At
four ^cd++++=four
o'clock ^rb++++=o'clock
a ^at++++=a
flip ^np++++=flip
office ^nn++++=office
boy ^nn++++=boy
tapped ^vwbn+++xvbn+=tapped
him ^pp3o+pp3+++=him
on ^in++++=on
the ^ati++++=the
shoulder ^nn+nom+++=shoulder
and ^cc++++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Boiger ^np++++=Boiger
wants ^vbz++++=wants
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
head ^jjb++++=head
felt ^vbd+vprv++xvbn+=felt
as ^cs+sub+++=as
if ^cs+cnd+++=if
a ^at++++=a
hive ^nn++++=hive
of ^in++++=of
bees ^nns++++=bees
were ^vbd+bed+aux++=were
establishing ^vbg+++xvbgx+=establishing
a ^at++++=a
home ^nr++++=home
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
whose ^whp+who+++=whose
philosophy ^nn++++=philosophy
still ^rb++++=still
burned ^vbd+++xvbn+=burned
clear ^jj++++=clear
and ^cc+phrs+++=and
bright ^jj+atrb+++=bright,
, ^zz++++=EXTRAWORD
let ^j+++xvbn+=let
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Berger ^np++++=Berger
wait ^vb++++=wait
a ^at++++=a
full ^jj++++=full
ten ^cd++++=ten
minutes ^nns++++=minutes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
with ^in++++=with
dignified ^nn++++=dignified
tread ^vb++++=tread
that ^dt+pdem+++=that
gave ^vbd+++xvbn+=gave
no ^at++++=no
hint ^nn++++=hint
of ^in++++=of
his ^pp$+pp3+++=his
inward ^jjb+atrb+++=inward
qualms ^nns++++=qualms,
, ^zz++++=EXTRAWORD
entered ^j+++xvbn+=entered
the ^ati++++=the
office ^nn++++=office
of ^in++++=of
the ^ati++++=the
manager ^nn++++=manager.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
an ^at++++=an
age ^nn++++=age
before ^in++++=before
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Berger ^np++++=Berger
spoke ^vbd+++xvbn+=spoke.
. ^zz++++=EXTRAWORD
" ^zz++++="I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+aux+xvbnx+=been
giving ^vbg+++xvbgx+=giving
your ^pp$+pp2+++=your
proposition ^nn+nom+++=proposition
careful ^jj+atrb+++=careful
consideration ^nn+nom+++=consideration,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
decided ^vprf+++xvbnx+=decided
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we'd
'd ^md+prd+vrb++0=EXTRAWORD
like ^vb++++=like
to ^to+vcmp+++=to
keep ^vbi++++=keep
you ^pp2+pp2+++=you
in ^in++++=in
the ^ati++++=the
rugs ^nns++++=rugs.
. ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=We'll
will ^md+prd+++=EXTRAWORD
meet ^vb++++=meet
that ^dt+dem+++=that
ante ^nn++++=ante."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
