Old ^jj+atrb+++=OLD
began ^vbd+++xvbn+=began
to ^to++++=to
recite ^vbi++++=recite:
: ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+vrb++=is
dead ^jj+pred+++=dead.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
Uncrowned ^np+++??+=Uncrowned
King ^nn++++=King
is ^vbz+bez+vrb++=is
dead ^jj+pred+++=dead.
. ^zz++++=EXTRAWORD
O ^zz++++=O,
, ^zz++++=EXTRAWORD
Erin ^np+++??+=Erin,
, ^zz++++=EXTRAWORD
mourn ^vb++++=mourn
with ^in++++=with
grief ^nn++++=grief
and ^cc++++=and
woe ^np++++=woe
For ^in++++=For
he ^pp3a+pp3+++=he
lies ^vbz++++=lies
dead ^jj++++=dead
whom ^whp+wpor+++=whom
the ^ati++++=the
fell ^vbd+++xvbn+=fell
gang ^nn++++=gang
Of ^in++++=Of
modern ^jj+atrb+++=modern
hypocrites ^nns++++=hypocrites
laid ^vbd+++xvbn+=laid
low ^jj++++=low.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
lies ^vbz++++=lies
slain ^nn+++??+=slain
by ^in++++=by
the ^ati++++=the
coward ^nn++++=coward
hounds ^nns++++=hounds
He ^pp3a+pp3+++=He
raised ^vbd+++xvbnx+=raised
to ^to+vcmp+++=to
glory ^vb++++=glory
from ^in++++=from
the ^ati++++=the
mire ^nn+++??+=mire;
; ^zz++++=EXTRAWORD
And ^cc+cls+++=And
Erin ^np++++=Erin's
's ^$++++=EXTRAWORD
hopes ^nns++++=hopes
and ^cc++++=and
Erin ^np++++=Erin's
's ^$++++=EXTRAWORD
dreams ^nps++++=dreams
Perish ^vb++++=Perish
upon ^in++++=upon
her ^pp$+pp3+++=her
monarch ^nn++++=monarch's
's ^$++++=EXTRAWORD
pyre ^nn++++=pyre.
. ^zz++++=EXTRAWORD
In ^in++++=In
palace ^nn++++=palace,
, ^zz++++=EXTRAWORD
cabin ^nn++++=cabin
or ^cc++++=or
in ^in++++=in
cot ^nn++++=cot
The ^ati++++=The
Irish ^jj+atrb+++=Irish
heart ^nn++++=heart
where ^wrb+who+++=where'er
'er ^jjr++++0=EXTRAWORD
it ^pp3+it+++=it
be ^vb+be+aux++=be
Is ^vbz+bez+aux++=Is
bowed ^vpsv++agls+xvbnx+=bowed
with ^in++++=with
woe ^np++++=woe
- ^zz++++=-for
for ^in++++=EXTRAWORD
he ^pp3a+pp3+++=he
is ^vbz+bez+aux++=is
gone ^vpsv++agls+xvbnx+=gone
Who ^whp+who+++=Who
would ^md+prd+++=would
have ^vb+hv+aux++=have
wrought ^vprf+++xvbnx+=wrought
her ^pp3o+pp3+++=her
destiny ^nn++++=destiny.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
have ^vb+hv+aux++=have
had ^vb+hv+vrb++=had
his ^pp$+pp3+++=his
Erin ^np+++??+=Erin
famed ^jj++++=famed,
, ^zz++++=EXTRAWORD
The ^ati++++=The
green ^jj+atrb+++=green
flag ^nn++++=flag
gloriously ^rb++++=gloriously
unfurled ^jj+++xvbn+=unfurled,
, ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
statesmen ^nns++++=statesmen,
, ^zz++++=EXTRAWORD
bards ^nns+++??+=bards
and ^cc++++=and
warriors ^nns++++=warriors
raised ^vbd+++xvbn+=raised
Before ^in++++=Before
the ^ati++++=the
nations ^nns+nom+++=nations
of ^in++++=of
the ^ati++++=the
World ^nn++++=World.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
dreamed ^vbd+vprv++xvbnx+=dreamed
( ^zz++++=(alas,
alas ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++0='twas
was ^vbd+bedz+vrb++=EXTRAWORD
but ^cc++++=but
a ^at++++=a
dream ^nn++++=dream!)
! ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
Of ^in++++=Of
Liberty ^nn++++=Liberty:
: ^zz++++=EXTRAWORD
but ^cc+cls+++=but
as ^ql++++=as
he ^pp3a+pp3+++=he
strove ^vbd+++xvbnx+=strove
To ^in++++=To
clutch ^nn++++=clutch
that ^tht+rel+++=that
idol ^nn++++=idol,
, ^zz++++=EXTRAWORD
treachery ^nn+nom+++=treachery
Sundered ^np+++??+=Sundered
him ^pp3o+pp3+++=him
from ^in++++=from
the ^ati++++=the
thing ^nn++++=thing
he ^pp3a+pp3+++=he
loved ^vbd+++xvbnx+=loved.
. ^zz++++=EXTRAWORD
Shame ^vb++++=Shame
on ^in++++=on
the ^ati++++=the
coward ^nn++++=coward,
, ^zz++++=EXTRAWORD
caitiff ^nn+++??+=caitiff
hands ^nns++++=hands
That ^tht+rel+subj++=That
smote ^vbd+++xvbn+=smote
their ^pp$+pp3+++=their
Lord ^npt++++=Lord
or ^cc++++=or
with ^in++++=with
a ^at++++=a
kiss ^nn++++=kiss
Betrayed ^vbd+++xvbn+=Betrayed
him ^pp3o+pp3+++=him
to ^in++++=to
the ^ati++++=the
rabble ^nn++++=rabble-rout
- ^zz++++=EXTRAWORD
rout ^nn++++=EXTRAWORD
Of ^in++++=Of
fawning ^xvbg+++xvbg+=fawning
priests ^nns++++=priests
- ^zz++++=-no
no ^at++++=EXTRAWORD
friends ^nns++++=friends
of ^in++++=of
his ^pp$+pp3+++=his.
. ^zz++++=EXTRAWORD
May ^md+pos+++=May
everlasting ^jj+atrb+++=everlasting
shame ^nn++++=shame
consume ^vb++++=consume
The ^ati++++=The
memory ^nn++++=memory
of ^in++++=of
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
tried ^vbd+++xvbn+=tried
To ^to+vcmp+++=To
befoul ^vbi+++??+=befoul
and ^cc+phrs+++=and
smear ^vb++++=smear
the ^ati++++=the
exalted ^jj+atrb+++=exalted
name ^nn++++=name
Of ^in++++=Of
one ^cd1++++=one
who ^whp+rel+subj++=who
spurned ^vbd+++xvbn+=spurned
them ^pp3o+pp3+++=them
in ^in++++=in
his ^pp$+pp3+++=his
pride ^nn++++=pride.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
fell ^vbd+++xvbnx+=fell
as ^ql++++=as
fall ^vb++++=fall
the ^ati++++=the
mighty ^ql++++=mighty
ones ^pn++++=ones,
, ^zz++++=EXTRAWORD
Nobly ^rb++++=Nobly
undaunted ^jj++++=undaunted
to ^in++++=to
the ^ati++++=the
last ^ap++++=last,
, ^zz++++=EXTRAWORD
And ^cc+cls+++=And
death ^nn++++=death
has ^vbz+hvz+vrb++=has
now ^rn+tm+++=now
united ^np++++=united
him ^pp3o+pp3+++=him
With ^in++++=With
Erin ^np++++=Erin's
's ^$++++=EXTRAWORD
heroes ^nns++++=heroes
of ^in++++=of
the ^ati++++=the
past ^nn++++=past.
. ^zz++++=EXTRAWORD
No ^at++++=No
sound ^nn++++=sound
of ^in++++=of
strife ^nn++++=strife
disturb ^vb++++=disturb
his ^pp$+pp3+++=his
sleep ^nn++++=sleep!
! ^zz++++=EXTRAWORD
Calmly ^rb++++=Calmly
he ^pp3a+pp3+++=he
rests ^vbz++++=rests:
: ^zz++++=EXTRAWORD
no ^at++++=no
human ^jj+atrb+++=human
pain ^nn++++=pain
Or ^cc++++=Or
high ^jj+atrb+++=high
ambition ^nn+nom+++=ambition
spurs ^nps++++=spurs
him ^pp3o+pp3+++=him
now ^rn+tm+++=now
The ^ati++++=The
peaks ^nns++++=peaks
of ^in++++=of
glory ^nn++++=glory
to ^to++++=to
attain ^vbi++++=attain.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vb+hv+vrb++=had
their ^pp$+pp3+++=their
way ^nn++++=way:
: ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
laid ^vbd+++xvbnx+=laid
him ^pp3o+pp3+++=him
low ^jj++++=low.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Erin ^np+++??+=Erin,
, ^zz++++=EXTRAWORD
list ^nn++++=list,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
spirit ^nn++++=spirit
may ^md+pos+++=may
Rise ^vb++++=Rise,
, ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
Phoenix ^nn++++=Phoenix
from ^in++++=from
the ^ati++++=the
flames ^nns++++=flames,
, ^zz++++=EXTRAWORD
When ^wrb+who+++=When
breaks ^nns++++=breaks
the ^ati++++=the
dawning ^jj+++xvbg+=dawning
of ^in++++=of
the ^ati++++=the
day ^nn++++=day,
, ^zz++++=EXTRAWORD
The ^ati++++=The
day ^nn++++=day
that ^tht+rel+subj++=that
brings ^vbz++++=brings
us ^pp1o+pp1+++=us
Freedom ^np+nom+++=Freedom's
's ^$++++=EXTRAWORD
reign ^nn++++=reign.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
on ^in++++=on
that ^dt+dem+++=that
day ^nn++++=day
may ^md+pos+++=may
Erin ^vb+++??+=Erin
well ^rb++++=well
Pledge ^nn++++=Pledge
in ^in++++=in
the ^ati++++=the
cup ^nn++++=cup
she ^pp3a+pp3+++=she
lifts ^vbz++++=lifts
to ^in++++=to
Joy ^nn++++=Joy
One ^cd1++++=One
grief ^nn++++=grief
- ^zz++++=-the
the ^ati++++=EXTRAWORD
memory ^nn++++=memory
of ^in++++=of
Parnell ^np++++=Parnell.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Hynes ^np++++=Hynes
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down
again ^rb+tm+++=again
on ^in++++=on
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
finished ^vprf+++xvbnx+=finished
his ^pp$+pp3+++=his
recitation ^nn+nom+++=recitation
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
silence ^nn+nom+++=silence
and ^cc++++=and
then ^rn+tm+++=then
a ^at++++=a
burst ^nn+++xvbn+=burst
of ^in++++=of
clapping ^xvbg+++xvbg+=clapping:
: ^zz++++=EXTRAWORD
even ^rb++++=even
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lyons ^np++++=Lyons
clapped ^vbd+++xvbn+=clapped.
. ^zz++++=EXTRAWORD
The ^ati++++=The
applause ^nn++++=applause
continued ^vbd+++xvbn+=continued
for ^in++++=for
a ^rb++++=a
little ^rb"++++=little
time ^nn++++=time.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
ceased ^vprf+++xvbnx+=ceased
all ^abn++++=all
the ^ati++++=the
auditors ^nns++++=auditors
drank ^vbd+++xvbn+=drank
from ^in++++=from
their ^pp$+pp3+++=their
bottles ^nns++++=bottles
in ^in++++=in
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
Pok ^np+++??+=Pok!
! ^zz++++=EXTRAWORD
The ^ati++++=The
cork ^nn++++=cork
flew ^vbd+++xvbn+=flew
out ^rp+pl+++=out
of ^in++++=of
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Hynes ^np++++=Hynes'
' ^zz++++=EXTRAWORD
bottle ^nn++++=bottle,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Hynes ^np++++=Hynes
remained ^vbd+++xvbn+=remained
sitting ^xvbg+++xvbg+=sitting
flushed ^vbd+++xvbn+=flushed
and ^cc++++=and
bare ^jj++++=bare-headed
- ^zz++++=EXTRAWORD
headed ^vbd+++xvbn+=EXTRAWORD
on ^in++++=on
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
have ^vbi++++=have
heard ^vbd+vprv++xvbn+=heard
the ^ati++++=the
invitation ^nn+nom+++=invitation.
. ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
man ^nn++++=man,
, ^zz++++=EXTRAWORD
Joe ^np++++=Joe!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
O ^zz++++=O'Connor,
'connor, ^nn+++??+=EXTRAWORD
taking ^vwbg+++xvbg+=taking
out ^rp+pl+++=out
his ^pp$+pp3+++=his
cigarette ^nn+nom+++=cigarette
papers ^nns++++=papers
and ^cc++++=and
pouch ^nn+++??+=pouch
the ^ati++++=the
better ^jjr++++=better
to ^to+jcmp+++=to
hide ^vbi++++=hide
his ^pp$+pp3+++=his
emotion ^nn+nom+++=emotion.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
think ^vb+vprv+++=think
of ^in++++=of
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
Crofton ^np+++??+=Crofton?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy.
. ^zz++++=EXTRAWORD
" ^zz++++="Isn't
is ^vbz+bez+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
that ^dt+dem+++=that
fine ^jj++++=fine?
? ^zz++++=EXTRAWORD
What ^wdt+who+++=What?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Crofton ^np+++??+=Crofton
said ^vbd+vpub++xvbn+=said
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
very ^ql+amp+++=very
fine ^jj+atrb+++=fine
piece ^nn++++=piece
of ^in++++=of
writing ^nn++++=writing.
. ^zz++++=EXTRAWORD
