Old ^jj+atrb+++=Old
was ^vbd+bedz+vrb++=was
your ^pp$+pp2+++=your
mascot ^nn+++??+=mascot.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
luck ^nn++++=luck
changed ^vbd+++xvbn+=changed
the ^ati++++=the
moment ^nn++++=moment
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
father ^nn++++=father
had ^vb+hv+vrb++=had
his ^pp$+pp3+++=his
eye ^nn++++=eye
on ^in++++=on
you ^pp2+pp2+++=you
all ^rb++++=all
the ^ati++++=the
time ^nn++++=time."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What!"
what ^wdt+who+++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Dick ^np++++=Dick,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
jump ^nn++++=jump.
. ^zz++++=EXTRAWORD
A ^at++++=A
flush ^rb++++=flush
came ^vbd+++xvbn+=came
over ^in++++=over
his ^pp$+pp3+++=his
pale ^nn++++=pale
face ^nn++++=face
as ^ql++++=as
he ^pp3a+pp3+++=he
caught ^vbd+++xvbnx+=caught
his ^pp$+pp3+++=his
father ^nn++++=father's
's ^$++++=EXTRAWORD
eye ^nn++++=eye,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man's
's ^$++++=EXTRAWORD
glance ^nn++++=glance
was ^vbd+bedz+vrb++=was
kindly ^rb++++=kindly
enough ^qlp++++=enough.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
very ^ql+amp+++=very
proud ^jj++++=proud
of ^in++++=of
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
son ^nn++++=son,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
his ^pp$+pp3+++=his
father ^nn++++=father,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
at ^rb++++=at
last ^rb"++++=last
he ^pp3a+pp3+++=he
reached ^vbd+++xvbnx+=reached
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
takes ^vbz++++=takes
skill ^nn++++=skill
and ^cc++++=and
pluck ^nn+++??+=pluck
and ^cc++++=and
nerve ^nn++++=nerve
to ^to++++=to
win ^vbi++++=win
a ^at++++=a
contest ^nn++++=contest
like ^in++++=like
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
off ^in+pl+++=off
now ^rn+tm+++=now;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
tell ^vbi++++=tell
your ^pp$+pp2+++=your
mother ^nn++++=mother
about ^in++++=about
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Wait
wait ^vb++++=EXTRAWORD
a ^at++++=a
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
father ^nn++++=father,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we'll
will ^md+prd+++=EXTRAWORD
walk ^vb++++=walk
home ^nr++++=home
together ^nn+nom+++=together,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vpsv++agls+xvbn+=said
dick ^np++++=Dick.
. ^zz++++=EXTRAWORD
