As ^ql++++=As
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
Kireelka ^np+++??+=Kireelka
standing ^xvbg+++xvbg+=standing
bareheaded ^vprf+++xvbn+=bareheaded
on ^in++++=on
the ^ati++++=the
bank ^nn++++=bank
behind ^rp+pl+++=behind
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
twinkle ^nn++++=twinkle
in ^in++++=in
his ^pp$+pp3+++=his
cunning ^jj+atrb+++=cunning
grey ^np++++=grey
eyes ^nns++++=eyes
as ^ql++++=as
he ^pp3a+pp3+++=he
shouted ^vbd+vpub++xvbnx+=shouted
in ^in++++=in
a ^at++++=a
strange ^jj+atrb+++=strange,
, ^zz++++=EXTRAWORD
hoarse ^jj+atrb+++=hoarse
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
" ^zz++++="Uncle
uncle ^nn++++=EXTRAWORD
Anthony ^np++++=Anthony,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
you ^pp2+pp2+++=you
go ^vb++++=go
to ^to++++=to
fetch ^vbi++++=fetch
the ^ati++++=the
mail ^nn++++=mail
mind ^nn++++=mind
you ^pp2+pp2+++=you
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
forget ^vb+vprv+++=forget
to ^to+vcmp+++=to
bring ^vbi++++=bring
some ^dti++++=some
bread ^nn++++=bread
for ^in++++=for
me ^pp1o+pp1+++=me!
! ^zz++++=EXTRAWORD
The ^ati++++=The
gentry ^nn++++=gentry
have ^vb+hv+aux++=have
eaten ^vprf+++xvbnx+=eaten
my ^pp$+pp1+++=my
loaf ^nn++++=loaf
of ^in++++=of
bread ^nn++++=bread
whilst ^cs+sub+++=whilst
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
waiting ^vbg+++xvbgx+=waiting
for ^in++++=for
the ^ati++++=the
ferry ^nn++++=ferry;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
last ^rb++++=last
i ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
