# ^zz++++=##
# ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
the ^ati++++=the
clerk ^nn++++=clerk.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
see ^vb+vprv+++=see
any ^dti++++=any
chariot ^nn++++=chariot,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Noah ^np++++=Noah
replied ^vbd+vpub++xvbn+=replied,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
taking ^jj+atrb++xvbg+=taking
chances ^nns+nom+++=chances."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
you ^pp2+pp2+++=you
poured ^vbd+++xvbn+=poured
water ^nn++++=water
down ^in++++=down
the ^ati++++=the
chimney ^nn++++=chimney."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
clean ^jj+atrb+++=clean
water ^nn++++=water."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
many ^ap++++=many
times ^nns++++=times?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Noah ^np++++=Noah
counted ^vbd+++xvbn+=counted
on ^in+ppvb+++=on
his ^pp$+pp3+++=his
fingers ^nns+nom+++=fingers.
. ^zz++++=EXTRAWORD
" ^zz++++="Saturday
saturday ^nr++++=EXTRAWORD
once ^rb+tm+++=once.
. ^zz++++=EXTRAWORD
Sunday ^nr++++=Sunday
twice ^rb++++=twice.
. ^zz++++=EXTRAWORD
Monday ^nr++++=Monday
once ^rb+tm+++=once
before ^in++++=before
breakfast ^nn++++=breakfast
and ^cc++++=and
once ^rb+tm+++=once
after ^in+strn+++=after."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Five
five ^cd++++=EXTRAWORD
times ^nns++++=times!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sally ^np++++=Sally
exclaimed ^vbd+++xvbn+=exclaimed.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
last ^jj+atrb+++=last
pail ^nn++++=pail
missed ^vbd+++xvbn+=missed
the ^ati++++=the
stove ^nn++++=stove,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Noah ^np++++=Noah
said ^vbd+vpub++xvbn+=said
apologetically ^rb++++=apologetically.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
hit ^vbd+++xvbn+=hit
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
Silas ^np+++??+=Silas
was ^vbd+bedz+aux++=was
making ^vbg+++xvbgx+=making
his ^pp$+pp3+++=his
voice ^nn++++=voice
higher ^jjr++++=higher
to ^to++++=to
get ^vbi++++=get
sympathy ^nn++++=sympathy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
spectators ^nns++++=spectators
could ^md+pos+++=could
bear ^vb+vprv+++=bear
no ^at++++=no
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
Laughter ^nn+nom+++=Laughter
burst ^vbd+++xvbn+=burst
out ^rp+pl+++=out
in ^in++++=in
the ^ati++++=the
rear ^jjb++++=rear,
, ^zz++++=EXTRAWORD
swept ^xvbn+++xvbn+=swept
across ^in+pl+++=across
the ^ati++++=the
benches ^nns++++=benches,
, ^zz++++=EXTRAWORD
struck ^j+++xvbn+=struck
the ^ati++++=the
clerk ^nn++++=clerk,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
nearly ^rb+down+++=nearly
carried ^xvbn+++xvbn+=carried
Flaherty ^np+++??+=Flaherty
with ^in++++=with
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
the ^ati++++=the
muddy ^jj+atrb+++=muddy
dogs ^nns++++=dogs
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
grin ^vbi++++=grin.
. ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
hammered ^vbd+++xvbn+=hammered
until ^cs+sub+++=until
the ^ati++++=the
paperweight ^nn++++=paperweight
split ^vbd+++xvbn+=split.
. ^zz++++=EXTRAWORD
" ^zz++++="Silence!
silence ^nn+nom+++=EXTRAWORD
! ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
a ^at++++=a
court ^nn++++=court!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
laughter ^nn+nom+++=laughter
diminished ^vbd+++xvbn+=diminished
in ^in++++=in
stages ^nns++++=stages,
, ^zz++++=EXTRAWORD
with ^in++++=with
occasional ^jj+atrb+++=occasional
aftershocks ^nns+++??+=aftershocks
from ^in++++=from
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
dared ^vbd+++xvbn+=dared
to ^to+vcmp+++=to
look ^vbi++++=look
at ^in++++=at
Noah ^np++++=Noah.
. ^zz++++=EXTRAWORD
Sally ^np++++=Sally
did ^vbd+dod+aux++=did
not ^xnot++not++=not
laugh ^vb++++=laugh.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stood ^vbd+++xvbnx+=stood
like ^in++++=like
a ^at++++=a
monument ^nn+nom+++=monument
erected ^vwbn+++xvbn+=erected
to ^in++++=to
the ^ati++++=the
consequences ^nns+nom+++=consequences
of ^in++++=of
mistaken ^jj+atrb++xvbn+=mistaken
identity ^nn+nom+++=identity.
. ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
addressed ^vbd+++xvbn+=addressed
Noah ^np++++=Noah.
. ^zz++++=EXTRAWORD
" ^zz++++="On
on ^in++++=EXTRAWORD
Sunday ^nr++++=Sunday,
, ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
not ^xnot++not++=not
wonder ^vb++++=wonder
where ^wrb+who+++=where
your ^pp$+pp2+++=your
wife ^nn++++=wife
was ^vbd+bedz+vrb++=was?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
looked ^vbd+++xvbnx+=looked
for ^in++++=for
her ^pp$+pp3+++=her."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
you ^pp2+pp2+++=you
looked ^vbd+++xvbn+=looked
at ^rb++++=at
home ^nr++++=home."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
think ^vb+vprv+++=think?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
to ^in++++=to
her ^pp3o+pp3+++=her
sister ^npt++++=sister's."
's." ^nn+++??+=EXTRAWORD
" ^zz++++="Her
her ^pp3o+pp3+++=EXTRAWORD
sister ^npt++++=sister
lives ^nns++++=lives
forty ^cd++++=forty
miles ^nns++++=miles
away ^rp+pl+++=away."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+vrb++=are
close ^jj+pred+++=close."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
ask ^vb++++=ask
anyone ^pn++++=anyone?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
asked ^vbd+vsua++xvbnx+=asked
the ^ati++++=the
person ^nn++++=person
in ^in++++=in
the ^ati++++=the
shack ^nn++++=shack."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sally ^np++++=Sally's
's ^$++++=EXTRAWORD
eyebrows ^nns++++=eyebrows
rose ^vbd+++xvbn+=rose.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
called ^vbd+++xvbnx+=called,
, ^zz++++=EXTRAWORD
' ^zz++++='Sally
sally ^np++++=EXTRAWORD
gone ^vbd+++xvbn+=gone
to ^in++++=to
her ^pp3o+pp3+++=her
sister ^npt++++=sister's?'"
's?'" ^nn+++??+=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
did ^vbd+dod+vrb++=did
I ^pp1a+pp1+++=I
answer ^nn++++=answer?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
Sally ^np++++=Sally,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
deaf ^jj+atrb+++=deaf
old ^jj+atrb+++=old
fool! ^nn+++??+=fool!'"
'" ^nn+++??+=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
what ^wdt+who+++=what
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
conclude ^vb+vprv+++=conclude?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
Silas ^np+++??+=Silas
was ^vbd+bedz+aux++=was
getting ^vbg+++xvbgx+=getting
disrespectful ^nn+nom+++=disrespectful."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
laughter ^nn+nom+++=laughter
began ^vbd+++xvbn+=began
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
one ^cd1++++=one
glance ^nn++++=glance
from ^in++++=from
Sally ^np++++=Sally
crushed ^vwbn+++xvbn+=crushed
it ^pp3+it+++=it
where ^wrb+who+++=where
the ^ati++++=the
judge ^nn++++=judge's
's ^$++++=EXTRAWORD
hammer ^nn++++=hammer
had ^vbd+hvd+aux++=had
failed ^vprf+++xvbnx+=failed.
. ^zz++++=EXTRAWORD
Flaherty ^np+++??+=Flaherty
released ^vwbn+++xvbn+=released
one ^cd1++++=one
hand ^nn++++=hand
from ^in++++=from
the ^ati++++=the
bed ^nn++++=bed
slat ^nn++++=slat
and ^cc++++=and
wiped ^vbd+++xvbn+=wiped
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
sank ^vbd+++xvbn+=sank
into ^in++++=into
his ^pp$+pp3+++=his
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
the ^ati++++=the
court ^nn++++=court
understand ^vb+vprv+++=understand.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
believed ^vbd+vprv+tht0+xvbn+=believed
your ^pp$+pp2+++=your
tenant ^nn++++=tenant
intended ^vwbn+vsua++xvbn+=intended
to ^to+vcmp+++=to
ascend ^vb+++??+=ascend
to ^in++++=to
heaven ^nn++++=heaven
without ^in++++=without
paying ^xvbg+++xvbg+=paying
thirty ^cd++++=thirty
dollars ^nns++++=dollars
in ^in++++=in
back ^jjb+atrb+++=back
rent ^nn++++=rent.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
mistook ^vbd+++xvbn+=mistook
your ^pp$+pp2+++=your
wife ^nn++++=wife
for ^in++++=for
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
nailed ^xvbn+++xvbn+=nailed
her ^pp$+pp3+++=her
inside ^in+pl+++=inside
his ^pp$+pp3+++=his
shack ^nn++++=shack,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
poured ^vbd+++xvbn+=poured
water ^nn++++=water
down ^in++++=down
the ^ati++++=the
chimney ^nn++++=chimney
to ^to++++=to
prevent ^vbi++++=prevent
a ^at++++=a
supernatural ^jj+atrb+++=supernatural
escape ^nn++++=escape."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
every ^at++++=every
time ^nn++++=time
she ^pp3a+pp3+++=she
protested ^vbd+vpub++xvbnx+=protested,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
believed ^vbd+vprv+tht0+xvbn+=believed
the ^ati++++=the
tenant ^nn++++=tenant
was ^vbd+bedz+aux++=was
disguising ^vbg+++xvbgx+=disguising
his ^pp$+pp3+++=his
voice ^nn++++=voice."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
it ^pp3+it+++=it
did ^vbd+dod+aux++=did
not ^xnot++not++=not
occur ^vb++++=occur
to ^in++++=to
you ^pp2+pp2+++=you
to ^to++++=to
open ^vbi++++=open
the ^ati++++=the
door ^nn++++=door
and ^cc++++=and
look ^nn++++=look?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Noah ^np++++=Noah
considered ^vwbn+vprv++xvbn+=considered
this ^dt+dem+++=this
new ^jj++++=new
and ^cc++++=and
rather ^rb++++=rather
reckless ^jj+atrb+++=reckless
theory ^nn++++=theory.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
might ^md+pos+++=might
have ^vb+hv+aux++=have
run ^vprf+++xvbnx+=run."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Toward
toward ^in++++=EXTRAWORD
heaven ^nn++++=heaven?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Or
or ^cc++++=EXTRAWORD
Nebraska ^np+++??+=Nebraska.
. ^zz++++=EXTRAWORD
Same ^ap++++=Same
result ^nn++++=result
to ^in++++=to
a ^at++++=a
landlord ^nn++++=landlord."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
drew ^vbd+++xvbn+=drew
himself ^ppl+pp3+++=himself
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
object ^nn++++=object
to ^in++++=to
that ^dt+dem+++=that
comparison ^nn++++=comparison."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
ignored ^vwbn+++xvbn+=ignored
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
leave ^vb++++=leave
the ^ati++++=the
ladder ^nn++++=ladder
outside ^jjb++++=outside?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
reach ^vb++++=reach
the ^ati++++=the
chimney ^nn++++=chimney."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
leave ^vb++++=leave
the ^ati++++=the
hammer ^nn++++=hammer?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
the ^ati++++=the
weight ^nn++++=weight."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
return ^vb++++=return
five ^cd++++=five
times ^nns++++=times?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
to ^to++++=EXTRAWORD
make ^vbi++++=make
sure ^jj++++=sure
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
gone ^vbd+++xvbn+=gone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
ever ^rb++++=ever
hear ^vb+vprv+++=hear
him ^pp3o+pp3+++=him
I ^pp1a+pp1+++=I
mean ^jj++++=mean
her ^pp3o+pp3+++=her
say ^vb+vpub+++=say
anything ^pn++++=anything
about ^in++++=about
the ^ati++++=the
rent ^nn++++=rent?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
the ^ati++++=the
time ^nn++++=time."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sally ^np++++=Sally's
's ^$++++=EXTRAWORD
face ^nn++++=face
darkened ^vbd+++xvbn+=darkened
with ^in++++=with
remembrance ^nn+nom+++=remembrance.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='Wait
wait ^vb++++=EXTRAWORD
until ^cs+sub+++=until
I ^pp1a+pp1+++=I
get ^vb++++=get
out ^rb+phrv+++=out;
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
pay ^vb++++=pay
for ^in++++=for
this. ^nn+++??+=this.'"
'" ^nn+++??+=EXTRAWORD
Noah ^np++++=Noah
nodded ^vbd+++xvbn+=nodded
eagerly ^rb++++=eagerly.
. ^zz++++=EXTRAWORD
" ^zz++++="There!
there ^rn+pl+++=EXTRAWORD
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
knew ^vbd+vprv+tht0+xvbnx+=knew
he ^pp3a+pp3+++=he
owed ^vbd+++xvbnx+=owed
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
let ^vbd+++xvbn+=let
his ^pp$+pp3+++=his
head ^jjb+atrb+++=head
fall ^nn++++=fall
into ^in++++=into
his ^pp$+pp3+++=his
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
For ^in++++=For
several ^ap++++=several
seconds ^nns++++=seconds
the ^ati++++=the
court ^npl++++=court
waited ^vbd+++xvbn+=waited
respectfully ^rb+cnj+++=respectfully,
, ^zz++++=EXTRAWORD
believing ^vbg+vprv++xvbg+=believing
perhaps ^rb++++=perhaps
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
praying ^vbg+++xvbgx+=praying.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
so ^ql++++=so,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
first ^rb++++=first
religious ^jj+atrb+++=religious
exercise ^nn++++=exercise
of ^in++++=of
the ^ati++++=the
week ^nn++++=week
with ^in++++=with
any ^dti++++=any
prospect ^nn++++=prospect
of ^in++++=of
a ^at++++=a
practical ^jj+atrb+++=practical
result ^nn++++=result.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Green ^np++++=Green,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
did ^vbd+dod+aux++=did
not ^xnot++not++=not
imprison ^vb++++=imprison
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
pour ^&fw++++=pour
water ^nn++++=water
down ^in++++=down
the ^ati++++=the
chimney ^nn++++=chimney."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
merely ^rb+down+++=merely
went ^vbd+++xvbn+=went
to ^to++++=to
Mount ^vbi++++=Mount
Promise ^nn++++=Promise
to ^to+ncmp+++=to
ascend ^vb+++??+=ascend
to ^in++++=to
heaven ^nn++++=heaven."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
failed ^vbd+++xvbn+=failed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np++++=Silas's
's ^$++++=EXTRAWORD
face ^vb++++=face
returned ^vbd+++xvbn+=returned
to ^in++++=to
its ^pp$+it+++=its
natural ^jj+atrb+++=natural
depth ^nn++++=depth.
. ^zz++++=EXTRAWORD
" ^zz++++="Temporarily."
temporarily ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
owe ^vb++++=owe
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell
thirty ^cd++++=thirty
dollars ^nns++++=dollars?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
separate ^jj+atrb+++=separate
case ^nn++++=case."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
had ^vb+hv+aux++=had
better ^jjr++++=better
remain ^vb++++=remain
separate ^jj++++=separate
forever ^rb++++=forever."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sally ^np++++=Sally
stepped ^vbd+++xvbn+=stepped
forward ^rb++++=forward.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
charge ^nn++++=charge
Noah ^np++++=Noah."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Noah ^np++++=Noah
smiled ^vbd+++xvbn+=smiled
at ^rb++++=at
hearing ^vbg+vprv++xvbg+=hearing
his ^pp$+pp3+++=his
name ^nn++++=name.
. ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
looked ^vbd+++xvbn+=looked
from ^in++++=from
her ^pp$+pp3+++=her
soot ^nn++++=soot-streaked
- ^zz++++=EXTRAWORD
streaked ^vbd+++xvbn+=EXTRAWORD
forehead ^nn++++=forehead
to ^in++++=to
the ^ati++++=the
slat ^nn++++=slat,
, ^zz++++=EXTRAWORD
from ^in++++=from
the ^ati++++=the
slat ^nn++++=slat
to ^in++++=to
Noah ^np++++=Noah's
's ^$++++=EXTRAWORD
untroubled ^jj+atrb++xvbn+=untroubled
beard ^nn++++=beard,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
Noah ^np++++=Noah
to ^in++++=to
the ^ati++++=the
cracked ^jj+atrb++xvbn+=cracked
paperweight ^nn+++??+=paperweight.
. ^zz++++=EXTRAWORD
Technically ^rb+cnj+++=Technically,
, ^zz++++=EXTRAWORD
the ^ati++++=the
court ^nn++++=court
had ^vb+hv+vrb++=had
before ^in++++=before
it ^pp3+it+++=it
a ^at++++=a
confession ^nn++++=confession
to ^in++++=to
false ^jj+atrb+++=false
imprisonment ^nn+nom+++=imprisonment,
, ^zz++++=EXTRAWORD
property ^nn++++=property
damage ^nn++++=damage,
, ^zz++++=EXTRAWORD
reckless ^jj+atrb+++=reckless
endangerment ^nn+nom+++=endangerment,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
perhaps ^rb++++=perhaps
an ^at++++=an
entirely ^rb+amp+++=entirely
new ^jj+atrb+++=new
offense ^nn+++??+=offense
involving ^vwbg+++xvbg+=involving
theological ^jj+atrb+++=theological
interference ^nn+nom+++=interference
with ^in++++=with
a ^at++++=a
tenant ^nn++++=tenant.
. ^zz++++=EXTRAWORD
Practically ^rb+cnj+++=Practically,
, ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
had ^vbd+hvd+aux++=had
spent ^vprf+++xvbnx+=spent
two ^cd++++=two
hours ^nns++++=hours
shouting ^vwbg+vpub++xvbg+=shouting
at ^rb++++=at
a ^at++++=a
man ^nn++++=man
who ^whp+rel+subj++=who
interpreted ^vbd+++xvbn+=interpreted
legal ^jj+atrb+++=legal
questions ^nns+nom+++=questions
as ^ql++++=as
invitations ^nns+nom+++=invitations
to ^to++++=to
discuss ^vbi++++=discuss
rent ^nn++++=rent.
. ^zz++++=EXTRAWORD
Justice ^nn++++=Justice,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
blind ^jj+pred+++=blind,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
met ^vprf+++xvbnx+=met
a ^at++++=a
defendant ^nn+nom+++=defendant
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
deaf ^jj+pred+++=deaf,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
judge ^nn++++=judge
saw ^vbd+vprv++xvbn+=saw
no ^at++++=no
profit ^nn++++=profit
in ^in++++=in
arranging ^xvbg+++xvbg+=arranging
a ^at++++=a
longer ^rbr++++=longer
acquaintance ^nn+nom+++=acquaintance.
