Old ^jj+atrb+++=Old
the ^ati++++=the
aeroplane ^nn++++=aeroplane
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
climbed ^vbd+++xvbnx+=climbed
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Habbage ^np+nom+++=Habbage
ran ^vbd+++xvbn+=ran
toward ^in++++=toward
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
red ^jj++++=red-faced
- ^zz++++=EXTRAWORD
faced ^vbd+++xvbn+=EXTRAWORD
and ^cc++++=and
speechless ^jj++++=speechless.
. ^zz++++=EXTRAWORD
Aggie ^np+++??+=Aggie
followed ^vbd+vprv++xvbn+=followed,
, ^zz++++=EXTRAWORD
calling ^vbg+nom++xvbg+=calling
his ^pp$+pp3+++=his
name ^nn++++=name.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
them ^pp3o+pp3+++=them
came ^vbd+++xvbn+=came
villagers ^nns+nom+++=villagers,
, ^zz++++=EXTRAWORD
children ^nns++++=children,
, ^zz++++=EXTRAWORD
the ^ati++++=the
constable ^nn++++=constable
and ^cc++++=and
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Flegg ^np++++=Flegg
in ^in++++=in
carpet ^nn++++=carpet
slippers ^nns+nom+++=slippers.
. ^zz++++=EXTRAWORD
" ^zz++++="Uncle!"
uncle ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Aggie ^np+++??+=Aggie
threw ^vbd+++xvbn+=threw
her ^pp$+pp3+++=her
arms ^nns++++=arms
around ^rp++++=around
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Mind
mind ^nn++++=EXTRAWORD
my ^pp$+pp1+++=my
shoulder ^nn+nom+++=shoulder,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Sam ^nn++++=Sam.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
thought ^vbd+++xvbn+=thought
you ^pp2+pp2+++=you
was ^vbd+bedz+vrb++=was
dead ^jj+pred+++=dead!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
so ^ql++++=so?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Everybody!
everybody ^pn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
found ^vbd+vprv+tht0+xvbnx+=found
your ^pp$+pp2+++=your
tin ^nn++++=tin.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
German ^jj+atrb+++=German
aeroplane ^nn++++=aeroplane.
. ^zz++++=EXTRAWORD
Soldiers ^nns+nom+++=Soldiers
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
Where ^wrb+who+whq++=Where
have ^vb+hv+vrb++=have
you ^pp2+pp2+++=you
been ^vprf+ben+vrb+xvbn+=been?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Out."
out ^rp+pl+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Out
out ^rp+pl+++=EXTRAWORD
where ^wrb+who+++=where?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="France,
france ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
seems ^vbz+seem+++=seems
like ^in+strn+++=like."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Aggie ^np+++??+=Aggie
stared ^vbd+++xvbn+=stared
at ^rb++++=at
the ^ati++++=the
leather ^nn++++=leather
coat ^nn++++=coat
and ^cc++++=and
goggles ^nns++++=goggles.
. ^zz++++=EXTRAWORD
" ^zz++++="France?"
france ^np++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
pilot ^nn++++=pilot
climbed ^vbd+++xvbn+=climbed
down ^rp++++=down,
, ^zz++++=EXTRAWORD
laughing ^vbg+++xvbg+=laughing.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
uncle ^nn++++=uncle
has ^vbz+hvz+aux++=has
had ^vb+hv+vrb++=had
rather ^rb++++=rather
a ^at++++=a
busy ^jj+atrb+++=busy
day ^nn++++=day,
, ^zz++++=EXTRAWORD
miss ^npt++++=miss.
. ^zz++++=EXTRAWORD
Captured ^np++++=Captured
by ^in++++=by
the ^ati++++=the
enemy ^nn++++=enemy,
, ^zz++++=EXTRAWORD
escaped ^jj+atrb++xvbn+=escaped
death ^nn++++=death
by ^in++++=by
a ^at++++=a
miracle ^nn++++=miracle,
, ^zz++++=EXTRAWORD
exposed ^j+++xvbn+=exposed
the ^ati++++=the
cleverest ^jjt+atrb+++=cleverest
German ^jj+atrb+++=German
agent ^nn++++=agent
in ^in++++=in
British ^jj+atrb+++=British
headquarters ^nns+nom+++=headquarters
and ^cc++++=and
crossed ^vbd+++xvbn+=crossed
the ^ati++++=the
Channel ^nn++++=Channel
twice ^rb++++=twice."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
never ^rb++++=never
captured ^vwbn+++xvbn+=captured
nobody ^pn++++=nobody,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Sam ^nn++++=Sam.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
captured ^vbd+++xvbnx+=captured
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Habbage ^np+nom+++=Habbage
found ^vbd+vprv++xvbn+=found
his ^pp$+pp3+++=his
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
turnips ^nns++++=turnips!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
turned ^vbd+++xvbn+=turned
to ^in++++=to
him ^pp3o+pp3+++=him
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here,
, ^zz++++=EXTRAWORD
at ^rb++++=at
last ^rb"++++=last,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
man ^nn++++=man
addressing ^vwbg+++xvbg+=addressing
the ^ati++++=the
central ^jj+atrb+++=central
issue ^nn++++=issue.
. ^zz++++=EXTRAWORD
" ^zz++++="Twenty-three
twenty ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
by ^in++++=by
the ^ati++++=the
German ^nn++++=German,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
reported ^vbd+vpub++xvbnx+=reported,
, ^zz++++=EXTRAWORD
" ^zz++++="six
six ^cd++++=EXTRAWORD
more ^rbr++++=more
bruised ^jj+++xvbn+=bruised,
, ^zz++++=EXTRAWORD
hedge ^nn++++=hedge
broke ^vbd+++xvbn+=broke
at ^in++++=at
the ^ati++++=the
corner ^nn++++=corner.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
' ^zz++++='un
un ^&fw++++=EXTRAWORD
done ^vbd+++xvbn+=done
four ^cd++++=four
and ^cc++++=and
a ^at++++=a
half ^nn++++=half."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
half ^nn++++=half?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Wheel
wheel ^vb++++=EXTRAWORD
caught ^vbd+++xvbn+=caught
the ^ati++++=the
leaves ^nns++++=leaves,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
root ^nn++++=root
may ^md+pos+++=may
pull ^vb++++=pull
through ^rb+phrv+++=through."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Habbage ^np+nom+++=Habbage
hurried ^vbd+++xvbn+=hurried
away ^rp+pl+++=away
to ^to++++=to
inspect ^vbi++++=inspect
the ^ati++++=the
crop ^nn++++=crop.
. ^zz++++=EXTRAWORD
The ^ati++++=The
pilot ^nn++++=pilot
looked ^vbd+++xvbn+=looked
at ^rb++++=at
Aggie ^np+++??+=Aggie.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
be ^vbi+vbi+aux++=be
decorated ^vbd+++xvbn+=decorated."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
come ^vb++++=come
home ^nr++++=home,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
missed ^vpsv++agls+xvbnx+=missed
his ^pp$+pp3+++=his
tea ^nn++++=tea."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oi
oi ^uh++++=EXTRAWORD
told ^vbd+vpub++xvbn+=told
them ^pp3o+pp3+++0='em
that ^dt+pdem+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
pilot ^nn++++=pilot
shook ^vbd+++xvbn+=shook
Sam ^np++++=Sam's
's ^$++++=EXTRAWORD
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
luck ^nn++++=luck,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gates ^np++++=Gates.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
fancy ^vb+vprv+tht0++=fancy
you ^pp2+pp2+++=you
have ^vb+hv+aux++=haven't
n't ^xnot++not++0=EXTRAWORD
heard ^vprf+++xvbn+=heard
the ^ati++++=the
last ^ap++++=last
of ^in++++=of
this ^dt+pdem+++=this."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oi
oi ^uh++++=EXTRAWORD
hope ^nn++++=hope
Oi ^uh++++=Oi
have ^vb+hv+vrb++=have."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
machine ^nn++++=machine
took ^vbd+++xvbn+=took
off ^rb+phrv+++=off
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
flattening ^jj+++xvbg+=flattening
two ^cd++++=two
more ^rbr++++=more
young ^jj+atrb+++=young
plants ^nns++++=plants
during ^in++++=during
its ^pp$+it+++=its
run ^nn+++xvbn+=run.
. ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
watched ^vbd+++xvbn+=watched
with ^in++++=with
disapproval ^nn+nom+++=disapproval
until ^cs+sub+++=until
it ^pp3+it+++=it
dwindled ^vbd+++xvbn+=dwindled
against ^in++++=against
the ^ati++++=the
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
The ^ati++++=The
villagers ^nns+nom+++=villagers
surrounded ^vbd+++xvbn+=surrounded
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Questions ^nns+nom+++=Questions
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
every ^at++++=every
direction ^nn+nom+++=direction.
. ^zz++++=EXTRAWORD
Had ^vb+hv+aux++=Had
he ^pp3a+pp3+++=he
fought ^vbd+++xvbnx+=fought
the ^ati++++=the
Germans ^nns+nom+++=Germans?
? ^zz++++=EXTRAWORD
Had ^vb+hv+aux++=Had
he ^pp3a+pp3+++=he
killed ^vbd+++xvbnx+=killed
one ^pn++++=one?
? ^zz++++=EXTRAWORD
Had ^vb+hv+aux++=Had
he ^pp3a+pp3+++=he
been ^vb+vbd+vrb+xvbnx+=been
above ^in+pl+++=above
the ^ati++++=the
clouds ^nns++++=clouds?
? ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
was ^vbd+bedz+aux++=was
France ^np++++=France
like ^in+strn+++=like?
? ^zz++++=EXTRAWORD
Was ^vbd+bedz+vrb++=Was
the ^ati++++=the
King ^npt++++=King
coming ^vwbg+++xvbg+=coming?
? ^zz++++=EXTRAWORD
Would ^md+prd+++=Would
his ^pp$+pp3+++=his
name ^nn++++=name
be ^vb+be+vrb++=be
in ^in++++=in
the ^ati++++=the
paper ^nn++++=paper?
? ^zz++++=EXTRAWORD
Sam ^np++++=Sam
replied ^vbd+vpub++xvbn+=replied
that ^tht+vcmp+++=that
the ^ati++++=the
Germans ^nns+nom+++=Germans
were ^vbd+bed+vrb++=were
pushy ^nn+++??+=pushy,
, ^zz++++=EXTRAWORD
the ^ati++++=the
clouds ^nns++++=clouds
wet ^jj++++=wet,
, ^zz++++=EXTRAWORD
France ^np++++=France
badly ^rb++++=badly
kept ^vbd+++xvbn+=kept,
, ^zz++++=EXTRAWORD
the ^ati++++=the
King ^nn++++=King
unlikely ^jj++++=unlikely
and ^cc++++=and
the ^ati++++=the
newspaper ^nn+nom+++=newspaper
none ^rb++++=none
of ^in++++=of
his ^pp$+pp3+++=his
concern ^nn++++=concern.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
retrieved ^vbd+++xvbnx+=retrieved
his ^pp$+pp3+++=his
hoe ^vb++++=hoe
from ^in++++=from
where ^wrb+who+++=where
the ^ati++++=the
German ^jj+atrb+++=German
pilot ^nn++++=pilot
had ^vbd+hvd+aux++=had
thrown ^vprf+++xvbnx+=thrown
it ^pp3+it+++=it
beside ^in+pl+++=beside
the ^ati++++=the
bank ^nn++++=bank.
. ^zz++++=EXTRAWORD
The ^ati++++=The
handle ^nn++++=handle
was ^vbd+bedz+aux++=was
scratched ^vpsv++agls+xvbnx+=scratched
but ^cc++++=but
sound ^nn++++=sound.
. ^zz++++=EXTRAWORD
" ^zz++++="Uncle,"
uncle ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Aggie ^np+++??+=Aggie,
, ^zz++++=EXTRAWORD
" ^zz++++="you're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
not ^xnot++not++=not
going ^vbg+++xvbg+=going
back ^jjb++++=back
to ^in++++=to
work ^nn++++=work?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
not ^xnot++not++=not?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You've
you ^pp2+pp2+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+aux+xvbnx+=been
kidnapped ^vpsv++agls+xvbnx+=kidnapped."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
thin ^jj+atrb+++=thin
tarnips ^nns+++??+=tarnips."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
removed ^vbd+++xvbnx+=removed
the ^ati++++=the
leather ^nn++++=leather
flying ^vwbg+++xvbg+=flying
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
handed ^j+++xvbn+=handed
it ^pp3+it+++=it
to ^in++++=to
her ^pp$+pp3+++=her
and ^cc++++=and
walked ^vpsv++agls+xvbn+=walked
to ^in++++=to
the ^ati++++=the
row ^nn++++=row
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped
the ^ati++++=the
previous ^jj+atrb+++=previous
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
Or ^cc+cls+++=Or
perhaps ^rb++++=perhaps
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
same ^ap++++=same
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
Time ^nn++++=Time
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
confused ^xvbn+++xvbn+=confused
through ^in++++=through
crossing ^xvbg+++xvbg+=crossing
the ^ati++++=the
Channel ^nn++++=Channel,
, ^zz++++=EXTRAWORD
being ^xvbg+++xvbg+=being
blown ^vprf+++xvbn+=blown
up ^rp++++=up
and ^cc++++=and
drinking ^nvbg+++xvbg+=drinking
military ^jj+atrb+++=military
tea ^nn++++=tea.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sun ^nn++++=sun,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
stood ^j+++xvbn+=stood
in ^in++++=in
a ^at++++=a
familiar ^jj+atrb+++=familiar
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
sky ^nn++++=sky,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
familiar ^jj+atrb+++=familiar
things ^nns++++=things
were ^vbd+bed+vrb++=were
the ^ati++++=the
ones ^pn++++=ones
to ^in++++=to
trust ^nn++++=trust.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
bent ^vbd+++xvbnx+=bent
his ^pp$+pp3+++=his
back ^jjb++++=back
and ^cc++++=and
began ^vbd+++xvbn+=began
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Cut ^j+++xvbn+=Cut,
, ^zz++++=EXTRAWORD
step ^vb++++=step,
, ^zz++++=EXTRAWORD
cut ^j+++xvbn+=cut.
. ^zz++++=EXTRAWORD
Leave ^vb++++=Leave
the ^ati++++=the
strong ^jj+atrb+++=strong
plant ^nn++++=plant.
. ^zz++++=EXTRAWORD
Take ^vb++++=Take
the ^ati++++=the
weak ^nn++++=weak.
. ^zz++++=EXTRAWORD
Clear ^jj++++=Clear
the ^ati++++=the
weeds ^nns++++=weeds.
. ^zz++++=EXTRAWORD
Move ^vb++++=Move
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
The ^ati++++=The
villagers ^nns+nom+++=villagers
remained ^vbd+++xvbn+=remained
for ^in++++=for
a ^at++++=a
while ^cs+sub+++=while,
, ^zz++++=EXTRAWORD
hoping ^vbg+vprv++xvbg+=hoping
for ^in++++=for
speeches ^nns++++=speeches,
, ^zz++++=EXTRAWORD
medals ^nns++++=medals
or ^cc++++=or
further ^jjb+atrb+++=further
aeroplanes ^nns+nom+++=aeroplanes.
. ^zz++++=EXTRAWORD
None ^pn++++=None
appeared ^vbd+seem++xvbn+=appeared.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Habbage ^np+nom+++=Habbage
counted ^vbd+++xvbn+=counted
the ^ati++++=the
damaged ^jj+atrb++xvbn+=damaged
roots ^nns++++=roots
and ^cc++++=and
began ^vbd+++xvbn+=began
calculating ^jj+atrb++xvbg+=calculating
compensation ^nn+nom+++=compensation
from ^in++++=from
the ^ati++++=the
War ^nn++++=War
Office ^nn++++=Office.
. ^zz++++=EXTRAWORD
Aggie ^np+++??+=Aggie
went ^vbd+++xvbn+=went
home ^nr++++=home
to ^to++++=to
warm ^vbi++++=warm
the ^ati++++=the
kettle ^nn++++=kettle.
. ^zz++++=EXTRAWORD
One ^pn++++=One
by ^in++++=by
one ^cd1++++=one
the ^ati++++=the
others ^aps++++=others
drifted ^jj+++xvbn+=drifted
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
disappointed ^xvbn+++xvbn+=disappointed
by ^in++++=by
the ^ati++++=the
ordinary ^jj+atrb+++=ordinary
appearance ^nn+nom+++=appearance
of ^in++++=of
a ^at++++=a
man ^nn++++=man
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
to ^in++++=to
France ^np++++=France
and ^cc++++=and
returned ^vpsv++agls+xvbn+=returned
with ^in++++=with
mud ^nn++++=mud
on ^in++++=on
his ^pp$+pp3+++=his
boots ^nns++++=boots.
. ^zz++++=EXTRAWORD
By ^in++++=By
half ^abn++++=half
past ^jjb++++=past
four ^cd++++=four
Sam ^nn++++=Sam
had ^vbd+hvd+aux++=had
finished ^vprf+++xvbnx+=finished
the ^ati++++=the
eastern ^jj+atrb+++=eastern
rows ^nns++++=rows.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
shoulder ^nn+nom+++=shoulder
ached ^vbd+++xvbn+=ached,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
head ^nn++++=head
throbbed ^vbd+++xvbn+=throbbed
and ^cc++++=and
his ^pp$+pp3+++=his
pipe ^nn++++=pipe
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
field ^nn++++=field
looked ^vbd+++xvbn+=looked
better ^jjr++++=better.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
mattered ^jj+++xvbn+=mattered.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
walked ^vbd+++xvbnx+=walked
home ^nr++++=home
through ^in++++=through
the ^ati++++=the
lane ^nn++++=lane
with ^in++++=with
his ^pp$+pp3+++=his
hoe ^vb++++=hoe
over ^in++++=over
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^nn++++=sea
wind ^nn++++=wind
moved ^vbd+++xvbn+=moved
softly ^rb++++=softly
across ^in+pl+++=across
the ^ati++++=the
hedges ^nns++++=hedges.
. ^zz++++=EXTRAWORD
Bees ^nns++++=Bees
worked ^vbd+++xvbn+=worked
among ^in++++=among
the ^ati++++=the
late ^jj+atrb+++=late
flowers ^nns+nom+++=flowers.
. ^zz++++=EXTRAWORD
Somewhere ^rb++++=Somewhere
beyond ^in++++=beyond
sight ^nn++++=sight
an ^at++++=an
aeroplane ^nn++++=aeroplane
hummed ^vbd+++xvbn+=hummed,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Sam ^np++++=Sam
did ^vbd+dod+aux++=did
not ^xnot++not++=not
look ^vb++++=look
up ^rp++++=up.
. ^zz++++=EXTRAWORD
Aggie ^np+++??+=Aggie
had ^vbd+hvd+aux++=had
prepared ^vprf+++xvbnx+=prepared
eggs ^nns++++=eggs,
, ^zz++++=EXTRAWORD
bacon ^np++++=bacon,
, ^zz++++=EXTRAWORD
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
pickles ^nns+++??+=pickles
and ^cc++++=and
the ^ati++++=the
best ^jjt+atrb+++=best
tea ^nn++++=tea.
. ^zz++++=EXTRAWORD
Albert ^np++++=Albert's
's ^$++++=EXTRAWORD
photograph ^nn++++=photograph
stood ^vbd+++xvbn+=stood
upon ^in++++=upon
the ^ati++++=the
mantelpiece ^nn++++=mantelpiece,
, ^zz++++=EXTRAWORD
still ^rb++++=still
safely ^rb++++=safely
in ^in++++=in
the ^ati++++=the
pink ^nn++++=pink.
. ^zz++++=EXTRAWORD
The ^ati++++=The
German ^nn++++=German
flying ^vwbg+++xvbg+=flying
coat ^nn++++=coat
hung ^vbd+++xvbn+=hung
behind ^in+pl+++=behind
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Half ^abn++++=Half
the ^ati++++=the
village ^nn+nom+++=village
waited ^vbd+++xvbn+=waited
outside ^jjb++++=outside
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Aggie ^np+++??+=Aggie
had ^vbd+hvd+aux++=had
drawn ^vprf+++xvbnx+=drawn
the ^ati++++=the
curtain ^nn++++=curtain
against ^in++++=against
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
removed ^vwbn+++xvbn+=removed
his ^pp$+pp3+++=his
boots ^nns++++=boots
and ^cc++++=and
sat ^vpsv++by+xvbn+=sat
by ^in++++=by
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
Aggie ^np+++??+=Aggie
poured ^vbd+++xvbn+=poured
his ^pp$+pp3+++=his
tea ^nn++++=tea.
. ^zz++++=EXTRAWORD
For ^in++++=For
several ^ap++++=several
moments ^nns+nom+++=moments
she ^pp3a+pp3+++=she
kept ^vbd+++xvbnx+=kept
silent ^jj++++=silent,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+vrb++=was
difficult ^jj+pred+++=difficult
for ^in++++=for
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
watched ^vbd+++xvbnx+=watched
him ^pp3o+pp3+++=him
drink ^vb++++=drink
half ^abn++++=half
the ^ati++++=the
cup ^nn++++=cup,
, ^zz++++=EXTRAWORD
butter ^nn++++=butter
a ^at++++=a
slice ^nn++++=slice
of ^in++++=of
bread ^nn++++=bread
and ^cc++++=and
inspect ^vb++++=inspect
the ^ati++++=the
bacon ^nn++++=bacon.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
habit ^nn++++=habit
proved ^vbd+vprv++xvbn+=proved
stronger ^jjr++++=stronger
than ^in++++=than
amazement ^nn+nom+++=amazement.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Uncle ^nn++++=Uncle,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="any
any ^dti++++=EXTRAWORD
noos ^vbz+++??+=noos?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
laid ^vbd+++xvbn+=laid
down ^rb+phrv+++=down
his ^pp$+pp3+++=his
knife ^nn++++=knife.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
struck ^vpsv++agls+xvbnx+=struck
with ^in++++=with
a ^at++++=a
pistol ^nn++++=pistol,
, ^zz++++=EXTRAWORD
flown ^j+++xvbn+=flown
from ^in++++=from
Norfolk ^np++++=Norfolk
to ^in++++=to
France ^np++++=France,
, ^zz++++=EXTRAWORD
mistaken ^xvbn+++xvbn+=mistaken
for ^in++++=for
a ^at++++=a
spy ^nn++++=spy
by ^in++++=by
two ^cd++++=two
armies ^nns++++=armies,
, ^zz++++=EXTRAWORD
condemned ^j+++xvbn+=condemned
to ^in++++=to
death ^nn++++=death,
, ^zz++++=EXTRAWORD
buried ^xvbn+++xvbn+=buried
by ^in++++=by
a ^at++++=a
shell ^nn++++=shell,
, ^zz++++=EXTRAWORD
rescued ^xvbn+++xvbn+=rescued
by ^in++++=by
British ^jj+atrb+++=British
soldiers ^nns+nom+++=soldiers,
, ^zz++++=EXTRAWORD
interrogated ^xvbn+++xvbn+=interrogated
by ^in++++=by
officers ^nns+nom+++=officers,
, ^zz++++=EXTRAWORD
