prompt,source,filename,ttr,wrlengh,wcount,that_del,contrac,pres,pro2,pro_do,pdem,gen_emph,pro1,it,be_state,sub_cos,prtcle,pany,gen_hdg,amplifr,wh_ques,pos_mod,o_and,wh_cl,finlprep,n,prep,adj_attr,pasttnse,pro3,perfects,rel_obj,rel_subj,rel_pipe,p_and,n_nom,tm_adv,pl_adv,advs,inf,prd_mod,sua_vb,sub_cnd,nec_mod,spl_aux,conjncts,agls_psv,by_pasv,whiz_vbn,sub_othr,vcmp,downtone,pred_adj,allmodal,allconj,allpasv,allwh,allwhrel,alladj,allpro,have,allverb,vprogrsv,that_rel,jcmp,nonf_vth,att_vth,fact_vth,lkly_vth,att_jth,fact_jth,lkly_jth,nfct_nth,att_nth,fct_nth,lkly_nth,spch_vto,mntl_vto,dsre_vto,efrt_vto,prob_vto,x1_jto,x2_jto,x3_jto,x4_jto,x5_jto,all_nto,nonfadvl,atadvl,fctadvl,lklydvl,all_vth,all_jth,all_nth,all_th,all_vto,all_jto,all_to,all_advl,act_ipv,act_tpv,mentalpv,commpv,occurpv,copulapv,aspectpv,humann,prcessn,cognitn,abstrcn,concrtn,tccncrt,quann,placen,groupn,sizej,timej,colorj,evalj,relatnj,topicj,actv,commv,mentalv,causev,occurv,existv,aspectv
llm,ai,4000_story_3258_llm.txt,36.8,5,2977,2.7,0,30.9,6.4,0.7,1,0.3,13.8,7.1,0.7,0,0.3,4.4,0.3,0.3,1,3.7,20.5,0.3,0.3,296.3,101.8,50.4,96.1,45.7,11.8,2.7,3.7,1,0.7,49,6,10.7,29.9,6,2.4,5,0.7,0.3,2,3.7,7.1,1.3,4.7,4.4,2.4,1,3.7,6.4,26.2,13.1,1.3,7.4,82.3,65.8,1,142.4,4.7,1.7,0,2.7,1.3,1,1,0.3,0,0,0,0,0,0,0.7,0.3,0.7,0.7,0.3,0,0.7,0,0,0,0.3,0.7,0.3,0,1,6,0.3,0,6.4,2.7,0.7,3.7,2,1,0.3,0,0,0,0,0,12.1,3.7,1,7.1,17.5,1,3.4,7.7,3.4,3,2.7,1.7,0.7,1.7,0.3,26.2,18.8,12.8,1.3,3.4,8.1,4.7
llm,ai,4000_story_3259_llm.txt,36.5,4.9,4266,2.1,1.4,54.4,7.7,0.2,2.8,0.5,15,9.8,1.2,0.9,0,5.9,0.9,0.5,0.9,3,8.4,0.5,0.9,271.7,88.6,37,88.4,51.6,13.4,2.8,5.4,1.2,3,46.6,5.6,8,33.8,6.6,6.3,2.8,2.3,2.6,2.3,2.6,7.7,2.3,5.2,7.3,2.8,1.9,7,12,22,15.2,1.4,9.4,68.4,74.3,1.4,158.7,3.3,0.7,0.2,2.6,1.2,1.2,1.2,0.2,0.2,0,0,0,0.2,0,0.5,0.5,1.2,0.5,0.9,0,0.5,0.7,0,0,1.2,0,0,1.6,1.9,6.1,0.5,0.2,6.8,3.5,1.2,5.9,3.5,0.2,0,0,0,0,0,0,12,6.8,3.3,10.5,14.8,2.3,5.2,3.3,1.9,1.2,2.1,1.4,0.5,0.9,0.9,28.8,20.4,21.6,1.4,8,9.4,3.8
llm,ai,4000_story_3260_llm.txt,35,4.3,4930,4.5,1.6,55.8,7.7,1,1.6,1.6,52.5,6.3,0.8,0.6,0,4.7,0.4,0.8,2,4.9,16.6,1.2,1.6,224.7,83.2,31.6,107.9,71.8,13.2,1.8,1,0.4,1.6,31.6,9.3,11.6,37.7,5.3,5.9,3.9,2.4,1.4,2.2,3.9,6.5,0.8,1.6,6.1,2.6,2.8,7.1,12.2,27.4,8.9,3.2,3.2,58.6,132,2,169.4,5.1,0.8,0.4,3.4,0.6,2.2,0.6,0.2,0.2,0,0,0,0,0,0.6,0.4,1,0.2,0,0,0,0.2,0,0,0.4,0.4,0,1.4,2,6.9,0.4,0,7.3,2.2,0.2,2.8,3.9,0.4,1,0,0,0,0,0.2,18.5,0.8,0.8,6.3,17.4,1.8,6.3,10.8,2.4,1.6,3,1.8,0.6,0.4,0,37.1,21.1,17.2,2.4,6.5,9.3,5.5
llm,ai,4000_story_3262_llm.txt,38.3,4.4,5034,4.4,0.4,42.5,10.5,0.2,2.6,1,70.3,10.5,1.4,1.2,0.4,3.6,1.2,0.6,0.2,6.2,16.3,0.6,0.6,209.4,81.6,25.8,118.8,58.6,18.7,2.2,3,1.2,2.2,37.3,8.9,5.6,37.7,10.1,5.6,2.6,2.4,1.4,2.6,4.2,6.6,1.4,3.4,7.4,4.6,2,8.5,13.1,29.4,11.3,0.8,6.4,51.3,139.5,2.4,173.6,3.4,1.4,0.6,3.6,2,3.6,1.8,0,0.4,0,0,0,0.2,0,1,0.8,2,1.8,0.6,0,0.8,0,0,0,1.8,0,0,4,1.2,10.9,0.4,0.2,11.5,6.2,0.8,8.7,5.2,0,0.4,0,0,0,0,0,9.9,4.6,3.4,9.5,17.1,2.2,6,6.2,2.4,1.2,2,1.8,0.2,0.8,0.4,32,23,27,2,4.8,12.3,5.8
llm,ai,4000_story_3263_llm.txt,36.8,4.8,4497,2.4,0.4,36,6.2,0.2,1.1,1.3,21.3,8.2,0.7,0.9,0.2,4.2,0.9,0.2,1.1,4.4,17.3,0.7,1.6,241,86.3,36.2,109,73.6,15.1,3.1,4.7,0.2,2,40.5,9.3,7.1,40.2,11.3,6.7,2.9,0.9,1.6,4,5.1,9.6,1.3,4.7,4.9,3.6,4.4,6,12.7,26,15.6,1.8,8,64.7,101.2,1.6,165.2,3.3,0.7,0.4,0.9,1.6,2.9,2.4,0.2,0.4,0,0,0,0,0,1.1,0.2,1.3,1.1,1.1,0,0.4,0,0,0,1.1,0,0,2.4,1.6,7.8,0.7,0,8.5,4.9,0.4,6.4,4,0.4,0.7,0,0,0,0,0,13.1,4.4,2,8.7,12.5,1.8,5.8,9.1,4.9,2,4.7,1.3,0.4,1.1,0.2,29.8,19.6,22.2,1.3,9.1,10.5,6.4
llm,ai,4000_story_3266_llm.txt,30.8,4.4,5384,3.3,6.5,41,7.6,1.3,2.4,1.7,44.8,12.4,0.7,0.2,0,5.4,0.9,1.1,0.6,5.8,18.8,0.7,0.7,247.2,92.1,27.9,102.7,35.8,14.5,2.2,2.8,0.7,2.2,27.3,9.1,10.6,35.3,7.8,4.8,2.6,2.4,1.7,2.2,5.6,11,0.7,2.4,8,2.2,2.2,5.9,12.3,31.6,14.1,1.3,5.8,61.8,88.2,2,157.1,4.6,1.9,0,2.6,1.1,1.9,0.9,0.4,0,0,0,0,0,0.2,0.6,0.6,0.6,0.7,0.7,0,0.4,0.2,0.2,0.2,0.4,0.6,0,3.2,1.1,6.5,0.4,0.2,7.1,3.2,0.9,4.5,4.8,0.4,0.6,0,0.2,0,0,0,10,2.8,2.2,8,22.5,1.9,6.3,10.6,4.3,2.6,0.2,1.3,0.7,0.4,0.6,29,20.2,17.8,1.9,6.3,11.3,5.4
llm,ai,4000_story_3271_llm.txt,37.5,4.7,2005,3,8.5,38.4,4,0.5,1,0,26.9,11,2,2.5,0.5,5.5,1,0.5,0.5,5,17,0,2.5,258.9,97.3,38.4,92.8,47.9,11.5,2,4.5,2,4,40.4,7,7.5,33.4,5.5,4.5,0.5,1.5,3,2.5,4,8,0.5,3,8.5,1,1.5,4,12.5,33.4,11.5,0.5,8.5,70.3,78.8,3.5,148.6,8,1,0,2,1,1,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0,0.5,0,0,0.5,0,0.5,0.5,4.5,0,1,5.5,1.5,1,2.5,1.5,0.5,0,0,0,0,0,0,13.5,2.5,2.5,5.5,10.5,5.5,5.5,5,3,2,1.5,2,0.5,1,0.5,25.9,15.5,12,2.5,7,10,4.5
llm,ai,4000_story_3275_llm.txt,36.3,4.7,5165,4.3,0.2,54.2,8.5,0.2,2.5,0.8,42.2,15.9,0.2,1.5,0.6,3.5,0.2,1,1,7.6,12.2,0.8,0.8,246.7,93.5,40.9,82.7,23,13.9,2.3,2.3,1,1.7,39.5,6.8,11.4,37.8,6.8,3.7,3.1,3.1,1.4,2.3,4.8,7.7,1.2,3.5,9.9,3.3,4.5,5.6,12.6,28.5,12.4,1.7,5.6,75.3,73.8,2.5,153.3,5,1.5,0,2.7,0.6,1.9,3.1,0,0.2,0,0,0,0.2,0,0.4,0.2,0.4,0.2,1.5,0,0.2,0,0.4,0,0.2,0,0,1.5,1,8.3,0.2,0.2,8.7,2.7,0.6,3.5,2.5,0,0.2,0,0,0,0,0,7.7,4.1,3.3,9.3,19.9,2.9,4.6,8.1,2.3,1,1.5,1.4,0.2,1.4,1,23.2,13,21.7,1.5,7.7,11,4.3
llm,ai,4000_story_3277_llm.txt,35.8,4.5,5085,3.9,16.1,62.5,20.1,0.8,3.1,1,25.6,9.6,1,1.2,0.8,3.7,1.6,0.6,1.6,6.3,20.8,0.8,2.6,254.7,87.1,28.1,85.9,64.9,14.2,2,3.5,0.2,2.6,34.8,7.3,10,35.2,6.3,11.6,1.8,1.8,1.4,2,6.3,5.3,0.4,5.3,7.9,2.4,2.2,7.3,19.3,34.2,11,2.4,5.7,65.7,110.5,3.9,162.8,5.1,1.8,0.2,2.2,0.8,2.6,1.6,0,0.2,0,0,0,0.2,0.2,0,0.8,0.8,0.2,0.4,0,0,0,0.4,0.2,0.6,0.2,0,1.4,1.4,7.1,0.2,0.4,7.7,2.2,0.6,3.3,2.9,0.4,0.2,0,0,0,0,0.4,9,4.1,1.6,10,19.3,2,3.9,5.7,2.6,1.2,2.6,2.2,0.6,0.2,0.4,29.1,15.1,23.2,1.8,4.5,9.8,3.9
llm,ai,4000_story_3281_llm.txt,35.8,4.2,5814,7.6,4.6,54,24.1,0.7,1.9,0.9,63.6,19.6,0.5,1.9,0.5,4.1,0.3,0.5,1,5.2,11.5,0.7,0.9,235.1,88.4,27.3,104.4,38.9,15.3,0.5,2.6,0.5,1.9,20,8.9,13.1,31,7.6,5.5,2.2,1.5,1.5,1.7,2.6,4.8,0.2,2.1,7.6,1.7,1.7,4.3,12.2,24.4,7.1,1.7,3.6,51.8,126.6,4,172,5.5,1,0,3.6,1.2,3.3,2.2,0,0,0,0,0,0,0,0.2,0,1.2,0.3,1.7,0,0,0,0.2,0,0.5,0.2,0.2,1.9,1,10.3,0,0,10.3,3.4,0.2,4.1,3.3,0,0.7,0,0,0,0,0,7.4,2.1,1.9,7.6,21.5,4.1,3.4,9.3,1.2,1,0.9,2.4,0.3,0.3,0.2,37.8,16.2,21.8,2.4,2.9,9.8,6
llm,ai,4000_story_3285_llm.txt,36.3,4.4,6541,4.9,24.3,70.2,22.9,1.4,2,0.9,25.4,16.2,2,2.1,0.6,5.7,1.2,0.3,1.7,6,12.8,1.2,2.3,217.7,82.4,27.8,104.9,67.4,20.2,1.1,1.8,1.1,2.4,26.9,8.7,11.3,34.6,7.9,9.2,1.4,2.4,1.5,1.8,4.9,6.6,0.6,3.7,7.2,1.5,2.6,7.2,16.7,27.1,10.9,2.9,4,62.1,115.7,5,189.1,4.9,0.5,0.3,2.4,0.5,3.8,1.7,0.3,0,0,0,0,0,0.2,0.8,0.6,1.8,0.3,0.5,0,0.5,0,0,0,0.3,0.2,0.2,2.9,1.4,8.4,0.3,0.2,8.9,4,0.5,4.7,4.6,0.5,0.9,0,0,0,0,0,11.6,5.2,2.6,6.6,21.6,2.6,3.4,7.3,2.6,1.5,2.9,0.8,0.3,0.5,0.6,37,17,24.8,1.5,5.2,11.5,6.4
llm,ai,4000_story_3290_llm.txt,37.3,4.3,5727,3,11.7,45.7,9.4,1.6,2.6,0.9,16.8,10.5,1,0.2,0,2.6,0.3,0.3,0.5,5.8,12.4,2.1,2.1,256.2,94.3,29.7,107.2,69.3,13.8,0.5,1.6,0,2.6,23,8.9,13.1,29.9,6.8,6.8,3,3,1.4,1.6,3.5,8.6,0.9,3.8,8.6,3,2.4,2.1,14,26.7,13.3,2.6,2.1,53.6,95.5,2.3,168.7,5.4,1,0.2,2.6,1.2,1.7,1,0,0,0,0,0,0,0,0.2,0.7,1.4,1,0.3,0,0,0.2,0.2,0,0.2,0.2,0,1.4,1.2,6.6,0,0,6.6,3.7,0.3,4.2,2.8,0.3,0.5,0,0,0,0,0.3,10.1,1.2,1,6.1,22,3.1,4,11.5,3.1,1.9,2.8,1.2,0.7,0.2,0.3,40.3,22.9,19.2,1.9,4.2,9.8,5.9
llm,ai,4000_story_3291_llm.txt,36,4.6,4262,4.5,0,46.9,6.8,0.2,2.3,2.6,39.7,11.5,0.9,0.5,0.2,3.8,0.9,1.9,0.5,5.6,13.1,1.4,0.5,258.3,91.3,37.3,88.2,44.3,19.9,2.1,2.8,1.9,1.2,39.4,5.9,8.4,32.1,7,3.3,1.6,0.9,3.1,1.2,3.1,6.8,0.9,3.1,8.2,4.5,3.1,4.7,12,23.9,10.8,1.9,6.8,64.8,90.8,2.1,152.3,5.4,1.4,0,3.5,0.5,2.8,1.4,0.5,0,0,0,0.2,0.2,0,0.5,0.7,0.5,0.2,0.9,0,0,0,0.5,0.2,0.9,0,0.5,2.8,1.4,8.2,0.5,0.5,9.2,2.8,0.7,4.5,4.7,0,0,0,0,0,0,0,10.6,3.1,1.2,7.5,19.9,4.5,4,5.4,5.9,1.2,2.8,1.6,0.2,0.7,0,22.5,24.4,20.6,1.2,6.8,8.4,3.5
llm,ai,4000_story_3298_llm.txt,35,4.7,1967,0.5,7.6,25.9,5.1,0,1,0.5,5.6,12.7,0,1.5,0,5.1,0.5,0,0,3.1,16.8,0,1,275,95.6,34.6,114.4,56.4,14.7,1,3.6,1,4.6,36.1,7.1,15.8,38.6,5.1,3.6,5.1,1,1,1.5,5.6,4.1,1.5,5.1,6.6,0,2.5,4.1,7.6,30.5,10.7,0,5.6,69.1,67.1,1.5,160.7,5.6,1,0,1,0,0.5,2,0,0,0,0,0,0,0,0.5,0,0.5,1,1.5,0,0.5,0,0,0,0,0.5,0,1,0.5,3.6,0,0,3.6,3.6,0.5,4.1,2,0,0,0,0,0,0,0,9.7,3.6,1.5,8.1,21.9,3.1,3.6,11.7,0.5,2,4.1,1,0,1.5,0,31.5,21.4,13.7,3.1,7.6,13.2,5.6
llm,ai,4000_story_3302_llm.txt,35.8,4.5,4619,2.2,7.6,33.3,3,0.9,2.2,1.1,5.6,15.4,0.9,1.7,0,5.2,0.6,0.2,0.2,5.8,14.5,0.9,1.7,279.7,90.7,26.8,115.8,55.2,12.1,0.4,1.9,0,1.9,19.3,6.1,13.6,32.7,3.5,3.5,2.4,1.7,0.4,1.5,2.8,6.7,0.9,5.4,7.6,2.6,2.4,3.2,9.7,27.5,13,1.1,2.4,58.5,63.9,1.3,162.6,4.3,1.1,0.4,2.4,0.2,1.1,1.1,0,0.2,0.2,0,0,0,0,0,0,0.2,0.6,0.2,0,0.2,0,0.2,0,0,0.2,0,1.1,0.9,4.8,0.4,0,5.2,1.1,0.4,1.5,2.2,0.6,0.6,0,0,0,0,0,2.8,2.2,2.2,7.6,25.8,2.6,5,3.9,0.4,2.2,0.4,0.6,0.4,0.9,0.2,29.4,18.6,16.9,2.2,4.8,12.3,7.1
llm,ai,4000_story_3303_llm.txt,36.3,4.4,4499,4.2,0.4,36,7.3,0,1.6,0.9,54,10.4,0.9,0.9,0.7,3.8,0,1.1,0.9,4,19.6,0,0.9,258.3,94.7,37.6,106.2,41.3,10.4,2.2,3.3,0.4,1.6,22.9,8.7,11.6,27.6,7.1,3.6,3.3,2.2,2,1.8,2.9,5.8,0.2,4.9,10.4,2.4,1.8,3.1,9.6,34.7,10.9,0.9,6,62.7,102.7,3.3,159.8,5.1,0.9,0.4,2.7,1.1,2.2,1.6,0,0,0,0,0,0.2,0,0,0.4,0.4,0.9,1.1,0,0.2,0.2,0,0,0.2,0,0,1.8,0,7.6,0,0.2,7.8,2.9,0.4,3.6,1.8,0.2,0,0,0,0,0,0.2,15.8,2,0.7,5.3,20.4,1.3,3.8,6.7,2.2,4.7,1.3,2.7,0.4,1.8,0,35.3,15.8,17.1,0.9,6,9.1,5.1
llm,ai,4000_story_3305_llm.txt,35.5,4.4,5264,0.9,0.8,44.3,10.1,0.4,2.1,1.1,58.5,14.6,0.4,0.9,0.2,3.8,0.4,1.3,1.1,5.5,11.4,0,1.5,243.4,94,38.9,92.1,33.6,16.7,0.4,3.4,0.6,3.2,39.5,7,9.1,34.4,5.5,2.1,1.7,2.3,1.9,2.5,3.2,6.1,1.1,3,9.1,2.8,2.1,7.6,9.5,27,10.3,1.1,4.4,77.3,102.2,2.1,147.4,4,0.6,0,1.1,0.8,1.3,1.3,0,0,0,0,0,0.2,0,0.4,0.2,1.1,0.4,0.4,0.2,0.4,0,0.2,0,0.8,0.2,0,2.3,1.7,4.6,0,0.2,4.7,2.5,0.8,4,4.2,0.2,0.4,0,0,0,0,0.2,8.4,5.1,2.5,7.6,25.6,2.1,3.6,8.7,3.2,0.9,0.9,2.3,0.8,0.6,0.6,25.8,9.9,18.8,2.1,3.6,8.2,4.4
llm,ai,4000_story_3306_llm.txt,33,4.4,2138,8.9,9.4,44,10.8,0.9,1.9,2.8,12.2,18.7,2.8,0.5,0,4.7,0,1.4,0.9,5.1,22.5,1.9,5.1,263.8,79.5,21,109.4,57.5,12.6,0.5,1.9,0.5,2.3,9.4,12.6,15.9,43,6.5,4.2,2.3,3.7,1.9,3.7,5.6,6.1,0,1.9,10.8,0,1.9,2.3,11.2,39.8,8,2.8,2.8,50.5,80.4,3.3,172.1,7.5,0.9,0,4.7,0.5,3.3,1.9,0.5,0,0,0,0,0,0,0.5,0,0.9,0.9,0.9,0,0,0.5,0,0.5,0,0.5,0,3.7,0,10.3,0.5,0,10.8,3.3,0.9,4.2,4.2,0.5,0.5,0,0,0,0,0,10.3,1.4,0.5,5.1,26.2,1.9,6.1,6.1,3.3,2.3,0.5,0.9,0.9,0,0,40.7,22.5,13.1,0.9,4.2,12.6,9.8
llm,ai,4000_story_3309_llm.txt,35.5,4.4,3579,4.2,19.3,48.3,11.7,2.2,2.8,1.7,14.5,16.2,2.8,0,0.6,5.3,0.3,0.8,2,6.4,20.4,1.4,2.8,259.8,79.9,37.4,107,70.4,17.9,0.3,2.5,0.3,2,22.4,10.1,11.5,36,7,6.1,1.4,1.7,1.4,1.4,3.1,2.8,0,2.8,6.4,0.6,2,5,14,30.5,5.6,3.4,3.1,74,96.7,1.7,169.3,6.7,0.6,0.3,1.1,1.7,2.5,1.1,0.3,0,0,0,0,0,0,0.6,0.3,1.4,0.6,1.7,0,0,0,0,0,0.3,0,0,2.2,0.6,6.4,0.3,0,6.7,4.5,0,4.7,2.8,1.4,1.1,0,0,0.3,0,0,8.4,1.7,1.4,3.9,21.5,1.1,3.4,6.4,3.4,2.2,3.1,2.5,0,0,0.3,41.6,14.2,19.8,2,8.1,9.5,5
llm,ai,4000_story_3310_llm.txt,33.8,4.3,4155,7.5,15.2,70.3,16.8,1.7,3.6,1.4,32.3,14.9,1.7,1.7,0.2,4.8,1.4,1.4,1.4,6,13.5,1.2,1.4,244.3,69.1,29.4,102.5,66.4,12.8,0,2.2,0.2,1.7,19.5,4.8,9.9,34.7,6.7,9.4,1.7,3.1,1.9,1.7,5.1,7.2,0.2,2.6,7,1,3.4,5.1,17.3,27,10.1,2.6,2.4,65.9,115.5,3.6,184.1,9.4,0.7,0,2.9,0,2.6,2.4,0,0,0,0,0,0,0,0.5,0,1.4,0.7,0,0,0,0.2,0,0,0.5,0.2,0,2.6,1,7.9,0,0,7.9,2.6,0.2,3.4,3.9,1,0.2,0,0,0.2,0,0.2,15.6,1.2,0.5,6.5,24.1,1.4,6,5.5,3.4,1.9,1,1.9,0.7,1.2,0,33.9,33.2,22.6,2.2,3.9,11.8,7.9
llm,ai,4000_story_3311_llm.txt,36.5,4.5,3517,1.4,4.3,50.6,10.2,1.4,1.4,1.7,17.6,16.2,2,0.6,0,3.4,0.6,1.4,0.9,8.8,16.8,0.3,2.6,257.6,75.1,42.1,103.2,60.8,11.4,0.6,1.7,0.6,4.3,18.5,7.1,11.7,36.1,5.1,7.7,2.3,3.4,2.8,0.6,3.4,6.8,0.6,3.1,6.5,1.4,3.4,3.7,19.3,31.6,10.5,1.1,2.8,76.5,88.7,3.7,167.2,7.4,1.1,0.6,0.9,0.9,0.6,0.6,0.3,0.3,0,0,0.3,0,0,0,0.3,0,0.6,0.6,0,0.3,0,0,0,0,0,0.3,1.4,0.3,2.8,0.6,0.3,3.7,1.4,0.3,1.7,2,0.6,0.9,0,0,0,0,0.3,6.5,2,1.1,7.4,34.1,1.1,4,7.4,5.7,2.6,1.4,1.7,0.3,0.9,0.6,36.7,17.6,12.2,1.4,6,8.8,5.4
llm,ai,4000_story_3315_llm.txt,37,4.4,2930,5.1,2,57.7,15,2.4,1.7,3.1,53.2,11.9,2,1.7,0,5.1,0,1.7,0.7,6.8,15.4,1.7,0.7,247.1,77.5,44.4,90.8,36.2,20.5,0.3,2.7,0.3,2,30.4,6.1,8.2,41,6.8,7.5,3.8,2,1,3.4,6.5,6.5,0,1.7,8.5,3.4,2.7,6.5,15.4,29.7,8.2,2.4,3.4,74.7,104.4,1.7,157,6.5,2,0,3.1,1.4,3.4,2.4,0.3,0,0,0,0,0,0.3,1.4,0.3,1,0.7,0.7,0,0.3,0.7,0,0.3,0,0.3,0,2.7,0.7,10.2,0.3,0.3,10.9,4.1,1.4,5.5,3.8,0,0.3,0,0,0,0,0,10.2,1.4,2.7,2.4,20.5,1,3.8,3.1,2.7,2.4,5.5,3.1,0.3,1,0.3,26.3,19.8,19.8,1.4,2.4,12.3,4.1
llm,ai,4000_story_3319_llm.txt,36,4.7,4945,7.5,4.7,64.9,15.2,1.4,2.8,1.2,23.5,10.5,3.6,1.2,0.2,8.3,0.4,0.8,1.6,8.7,13.8,1.2,0.6,272.8,75.8,32.8,95.4,48.5,14.2,0.6,1.4,0,1.8,27.5,6.1,9.1,32.8,8.9,9.3,1.4,3,4,2.2,4,6.5,0.4,3.6,3.6,2,3.2,7.9,22,23.5,10.5,2.8,2,60.9,87.2,1.4,174.5,5.9,1,0,4.4,1.4,3.2,2,0.2,0,0.2,0,0,0,0,0.8,0.4,2,0.2,0.4,0.2,0,0.2,0.2,0.2,0.4,0.4,0,2.6,1.2,11.1,0.4,0,11.5,3.8,0.8,5.1,4.2,0.2,0.2,0.2,0,0,0,0,4,2.6,1.8,4,18.2,2.2,5.5,7.7,3.8,2.2,0.6,1.6,0.6,0.2,0.2,33.4,26.5,23.1,0.8,3.2,9.7,7.1
llm,ai,4000_story_3321_llm.txt,35,4.2,3872,9,5.9,47.5,9,0.8,2.3,1,56,11.6,0.8,1.3,0.3,4.9,0.8,0.3,0.3,7,23.8,1.3,1.5,236.8,77.2,29.4,111.1,50.9,15.5,0.3,1.5,0,2.1,11.9,8.3,9.8,25.3,8.5,4.9,2.3,3.9,2.3,0.8,2.1,1.8,0.3,1.8,9,2.1,4.4,7.7,14.2,40,3.9,1.5,1.8,60.4,116,3.9,172.3,6.7,1,0,4.4,1,4.9,1.8,0,0,0,0,0,0,0.3,0.5,0.5,1.3,0.5,1.3,0,0,0.3,0,0,0,0,0,1.3,1,12.1,0,0.3,12.4,4.1,0.3,4.4,2.3,0.3,0.5,0,0,0,0,0,11.9,2.6,0.8,5.4,25.3,2.1,5.4,8.8,3.4,1,2.6,1,1.5,0.5,0,41.3,17.3,23.2,1.8,5.7,10.8,4.6
llm,ai,4000_story_3322_llm.txt,35.5,4.3,4194,6.4,0.7,35.5,7.6,0.2,2.1,1.7,32.2,21,0.5,1.9,0,5.7,1.2,1.9,0.7,6,14.8,1.9,0.5,204.3,81.1,26,128.3,76.3,18.4,1,3.6,1.4,2.1,30,12.9,12.9,41.7,7.4,1.7,4.3,0.7,1.9,1.7,5.5,6,0.7,1.7,9.8,5.2,1.4,4.5,9.5,29.3,8.3,2.6,6,55.8,116.1,3.1,173.6,4.8,1.7,0,3.8,0.7,5,2.1,0,0,0,0,0,0.5,0.2,0.5,0.2,0.7,1.2,0.7,0,0,0,0,0,0.2,0,0,1.4,1.4,11.7,0,0.7,12.4,3.3,0,3.6,2.9,0.7,0.7,0,0,0.2,0,0.2,11,2.1,3.6,6.9,23.8,3.6,4.5,11.9,2.9,2.6,1.7,1.4,0.2,0.7,0.5,33.1,25.8,22.9,1,8.3,11.2,6.9
llm,ai,4000_story_3323_llm.txt,35.8,4.4,2621,2.7,19.5,51.1,6.1,0.8,0.4,1.1,36.6,12.6,0.4,0.4,0.8,5.7,1.5,0,0.4,4.2,21,1.1,4.2,253.7,90.4,44.6,80.9,61.8,12.6,3.4,2.3,0,3.8,27.5,7.2,13.4,37.8,8.4,6.5,1.5,1.9,1.5,2.7,3.1,5.3,1.1,1.9,8.8,1.9,0.8,5,12.2,35.9,8.4,1.5,5.7,82,104.5,2.7,146.9,5,2.7,0,3.1,0.4,1.1,1.9,0,0,0,0,0,0,0,0,0.4,0.4,0.8,1.5,0,0.8,0.4,0,0,0,0.8,0,3.8,1.9,6.5,0,0,6.5,3.1,1.1,4.2,6.5,0,1.1,0,0,0,0,0.4,13,1.1,1.5,9.9,15.6,0.4,5.3,6.1,4.6,1.5,5.7,1.1,1.1,1.1,0.4,27.5,19.5,13.7,1.9,3.4,11.1,6.5
llm,ai,4000_story_3326_llm.txt,35.5,4.3,2091,3.3,2.4,82.7,12,0,2.9,1.4,41.1,10.5,1.4,2.9,0,7.2,1.4,1.9,2.9,16.3,21,1,1.4,224.8,70.3,43,73.2,46.9,18.2,2.4,3.8,1.4,3.8,24.4,6.7,9.6,33,13.9,7.2,1.9,1.9,5.7,3.8,3.3,5.3,0.5,2.4,7.2,1.9,3.8,10,29.2,36.8,8.1,3.8,7.7,77,100,0.5,170.3,3.8,1.4,0.5,1.9,1.9,2.9,1.4,1.9,0,0,0,0,0,0,0.5,0.5,1,0.5,1,0,0.5,0,0,0.5,1.4,0,0,2.4,1,8.1,1.9,0,10,3.3,1,5.7,3.3,0,0,0,0,0,0,0.5,9.1,3.3,1.9,7.7,8.6,3.3,4.3,5.3,3.8,1.9,1.9,1,0.5,0.5,0.5,33,22,22,1.4,5.3,12,3.8
llm,ai,4000_story_3327_llm.txt,36.5,4.4,2242,4,8.9,55.8,9.8,1.3,2.2,0,36.1,11.6,1.3,1.8,0.4,4.9,0.9,0,0.9,5.4,25.4,0.4,1.8,217.7,76.7,34.3,99.9,68.2,17.8,0.9,2.7,2.2,1.8,27.7,6.7,8.9,45.5,8,8,0.9,2.2,0.9,1.3,4.9,6.2,0,3.6,6.2,1.8,4.5,8,14.3,37.5,9.8,1.3,5.8,69.1,114.2,3.6,174.8,4.9,1.3,0,1.3,0.4,2.2,2.2,0,0,0,0,0,0,0,0.4,0,1.3,0.4,0.4,0,0.4,0,0,0.4,0.9,0,0.4,1.8,2.7,6.2,0,0,6.2,2.7,0.9,4.5,4.9,0.9,0.4,0,0,0,0,0,28.1,3.1,2.2,13.4,19.6,1.3,4,7.1,1.3,3.1,0.4,0.9,0.4,0,1.8,29.4,23.6,15.2,1.8,7.6,12,5.4
