prompt,source,filename,ttr,wrlengh,wcount,that_del,contrac,pres,pro2,pro_do,pdem,gen_emph,pro1,it,be_state,sub_cos,prtcle,pany,gen_hdg,amplifr,wh_ques,pos_mod,o_and,wh_cl,finlprep,n,prep,adj_attr,pasttnse,pro3,perfects,rel_obj,rel_subj,rel_pipe,p_and,n_nom,tm_adv,pl_adv,advs,inf,prd_mod,sua_vb,sub_cnd,nec_mod,spl_aux,conjncts,agls_psv,by_pasv,whiz_vbn,sub_othr,vcmp,downtone,pred_adj,allmodal,allconj,allpasv,allwh,allwhrel,alladj,allpro,have,allverb,vprogrsv,that_rel,jcmp,nonf_vth,att_vth,fact_vth,lkly_vth,att_jth,fact_jth,lkly_jth,nfct_nth,att_nth,fct_nth,lkly_nth,spch_vto,mntl_vto,dsre_vto,efrt_vto,prob_vto,x1_jto,x2_jto,x3_jto,x4_jto,x5_jto,all_nto,nonfadvl,atadvl,fctadvl,lklydvl,all_vth,all_jth,all_nth,all_th,all_vto,all_jto,all_to,all_advl,act_ipv,act_tpv,mentalpv,commpv,occurpv,copulapv,aspectpv,humann,prcessn,cognitn,abstrcn,concrtn,tccncrt,quann,placen,groupn,sizej,timej,colorj,evalj,relatnj,topicj,actv,commv,mentalv,causev,occurv,existv,aspectv
llm_free,ai,4000_story_3483_llm_free.txt,34.8,4.5,3619,4.4,0.8,30.7,5.5,0.3,2.8,1.7,5,19.3,0.3,0.6,0.8,6.1,0,0.8,0.6,4.7,6.9,0.8,1.9,281,91.2,34.8,122.1,57.8,9.9,0,2.5,0,1.4,22.7,7.7,15.5,27.9,5.8,2.8,1.9,2.8,0.3,1.4,3,4.7,0.6,4.1,5.5,1.9,1.1,6.1,7.7,17.1,9.4,1.4,2.5,69.4,68.3,1.1,170.5,5,1.7,0,2.2,0,3,1.4,0,0,0,0,0,0,0,0.8,0.3,1.4,0.3,0.6,0,0.3,0,0,0,0,0,0,1.4,0,6.6,0,0,6.6,3.3,0.3,3.6,1.4,0,0,0,0,0,0,0,8.3,2.5,0.6,6.9,35.1,5.5,5.3,12.4,0.6,2.5,0.3,3.6,0.3,1.4,0.3,38.1,16.6,16.9,2.5,8,13.3,9.7
llm_free,ai,4000_story_3485_llm_free.txt,35.8,4.5,3695,3.5,5.1,40.1,11.9,1.1,3,1.6,9.2,23.3,0.5,1.1,0,7.8,0.5,0,1.1,3.2,7,1.6,1.9,264.4,91.7,28.1,119.1,59,17.9,0.8,1.6,0,0.8,24.1,7.6,15.7,28.7,3.2,3,2.7,1.4,1.1,1.9,2.2,5.7,0.3,3.8,6.5,0.5,2.7,3.2,7.3,16.8,9.7,2.7,2.4,59.8,80.1,0,171.3,7.3,0.8,0,1.9,1.1,1.1,0.3,0,0,0,0,0,0,0,0.3,0.3,0.8,0.5,0.5,0,0,0,0,0,0,0,0,2.7,0.5,4.3,0,0,4.3,2.4,0,2.4,3.2,0.3,0,0.3,0,0,0,0,8.4,4.1,0.5,5.7,33.6,8.7,7.8,9.5,1.4,1.1,0.3,3,0,1.1,0,37.1,17.1,18.9,2.4,6.2,11.9,8.1
llm_free,ai,4000_story_3488_llm_free.txt,36.8,4.4,2744,2.9,8,49.6,15.3,1.8,2.2,0.4,18.6,17.9,0.4,0.7,0,6.6,0.4,1.1,1.1,9.1,11.7,2.2,1.1,238.3,68.5,23.3,123.9,67.4,11.3,0.4,0.7,0,2.2,20.8,12.4,6.2,36.8,6.6,2.6,4,1.5,1.1,2.6,3.3,5.5,0.4,3.3,2.6,4,2.9,6.9,12.8,18.6,9.1,3.3,1.1,59.8,101.3,2.2,182.6,5.1,0.4,0,1.8,0.4,2.6,1.8,0.4,0,0,0,0,0,0,0,0,1.8,0.7,0.4,0,0,0.4,0,0,0,0.4,0,1.8,0.7,6.6,0.4,0,6.9,2.9,0.4,3.3,2.9,0,0.4,0,0,0,0,0,9.5,2.2,1.1,10.9,32.8,4,18.6,9.5,0.7,0.4,0.4,1.5,0.4,1.5,0,41.9,17.9,22.2,1.8,9.1,8.7,13.8
llm_free,ai,4000_story_3489_llm_free.txt,35.3,4.4,3262,5.5,8.9,45.1,18.7,1.2,5.2,0.9,22.7,19.9,0.9,0.3,1.2,8,0.9,0.9,2.1,3.7,4.3,0.9,0.9,247.7,78.5,38.9,121.4,55.5,12.9,0,0.3,0,0.9,22.1,9.5,10.7,30.7,7.1,2.1,0.9,0.9,1.8,2.8,2.1,4.6,0,3.7,4.6,1.5,3.4,7.7,7.7,11,8.3,3.1,0.3,71.4,96.9,2.8,177.8,5.5,0.3,0,2.1,1.2,3.1,0.6,0,0,0,0,0,0,0,0,0,1.5,1.2,0.3,0,0,0,0,0,0,0,0,2.1,1.2,7.1,0,0,7.1,3.1,0,3.1,3.4,0,0.6,0.3,0,0,0,0,16.9,2.8,1.5,8.3,33.4,2.5,6.4,7.7,2.5,1.2,8,4.9,0.3,0,0,38.9,16.6,19.6,1.5,3.1,11.6,11
llm_free,ai,4000_story_3491_llm_free.txt,37.3,4.5,3021,7.6,4,25.5,5.6,0.7,2.3,1.3,5,24.2,0.3,1.3,0.7,6,0.3,0.7,1,3.3,9.9,0.7,2.3,273.8,89.4,38.1,121.5,53.3,12.9,0,0.7,0.7,2.6,18.2,7.9,10.6,28.5,4.6,2.3,1.3,2.3,1.3,1.7,3,6,0.3,4,4.3,2.3,4.6,4.3,7,20.5,10.3,1.7,1.3,71.2,63.9,2.3,164.8,6.6,1.7,0,3.3,0.7,5.3,1.7,0,0,0,0,0,0,0,0.3,0.7,0.3,0.3,0.7,0,0,0,0.3,0,0,0,0,1,0.7,10.9,0,0,10.9,2.3,0.3,2.6,1.7,0.3,0.3,0,0,0,0,0,8.3,3.3,3,8.9,27.5,4,7.6,9.6,2,2,1.7,4.6,0,0.3,0,35.7,10.3,18.9,0.7,8.3,10.6,9.6
llm_free,ai,4000_story_3492_llm_free.txt,36.5,4.4,3240,4.6,5.9,45.7,12.3,0.3,3.7,0.3,21.9,16.7,0.9,0.3,0.3,6.2,0.9,0.3,0.9,4,9,2.2,0.9,248.5,77.2,26.5,119.8,69.8,13.3,0.6,1.2,0.3,1.9,21.6,9.9,12,31.8,8,2.8,1.9,2.5,2.2,1.9,2.8,6.2,0,3.7,6.2,2.5,1.5,4.6,9,19.8,9.9,3.1,2.2,59.9,104,2.2,181.5,5.6,1.9,0.3,2.5,0,3.4,1.2,0.6,0.3,0,0,0,0,0.3,0.9,0,0.9,2.2,0.6,0,0,0.6,0,0,0.6,0,0.3,3.4,1.5,7.1,0.9,0.3,8.3,4.6,0.6,5.9,5.2,0,0.3,0,0,0,0,0,13,0.9,1.2,5.6,37.7,4.6,7.7,12.3,1.5,2.5,1.9,1.5,0,0.6,0,42.9,17.6,23.5,1.5,9,14.2,11.4
llm_free,ai,4000_story_3493_llm_free.txt,34,4.5,3104,5.8,4.5,39.6,9.3,0.6,4.5,1.3,8.1,14.2,0.6,0.3,0.3,3.5,0.6,0.3,3.5,1.9,11,0.3,2.6,280.9,88.9,35.4,117.3,53.5,13.2,0.6,0.3,0.3,1.9,29,7.7,19.3,29,6.8,4.5,3.2,1.3,0.6,2.6,2.9,11.9,0,7.4,4.2,0.6,1.6,3.9,7.1,18.7,19.3,3.9,1.3,62.5,70.9,1,175.9,6.4,1.6,0,2.3,1.6,2.3,1,0,0.3,0,0,0,0,0,0.6,0.6,1,0.6,0.3,0,0.6,0,0.3,0,0.3,0.3,0,2.6,0.6,7.1,0.3,0,7.4,3.2,1,4.5,3.5,0.6,0,0,0,0,0,0,12.6,2.9,1,11.9,21.6,1.9,4.8,20.9,1.3,0.6,2.6,2.9,0,1,0.3,34.1,20.6,20.6,1,9.3,11,6.1
llm_free,ai,4000_story_3494_llm_free.txt,35.3,4.4,3412,2.3,6.4,41.9,10,1.8,2.1,1.8,11.7,16.7,0.9,1.2,0.3,5.9,0.3,1.2,1.2,3.8,8.2,1.5,2.1,264.9,87,29.9,120.2,63,14.9,0,1.8,0,1.8,18.5,8.2,10.6,34.3,5.3,3.5,1.8,1.2,2.3,1.2,2.9,5,0.3,4.1,5.9,0.3,1.5,2.3,9.7,18.2,9.4,2.6,1.8,63.6,84.7,2.3,178.8,6.2,0.6,0,0.9,0,1.5,0.6,0,0,0,0,0,0,0,0.3,0.3,0,0,0.6,0,0.3,0,0,0,0.3,0,0,1.8,0.6,2.9,0,0,2.9,1.2,0.3,1.8,2.3,0,0.3,0.3,0,0,0,0,10.3,4.1,0.9,4.4,36,1.5,6.4,17.6,0.3,1.8,3.2,2.1,0,0.6,0,42.2,14.1,19.1,1.5,6.2,15.2,14.9
llm_free,ai,4000_story_3495_llm_free.txt,35,4.5,3031,4.9,6.3,34,6.3,1.3,3.3,0.3,15.5,30.4,1.3,0.7,1,6.6,0,0,2,2.6,10.2,1,1.6,278.1,80.2,26.1,136.6,56.4,10.9,0,0.7,0,1.3,27.7,10.6,11.9,30.4,4,0.7,3.3,0.3,2.6,1.3,2.6,4,0,4.9,4.6,1.3,3.6,2.6,5.9,17.2,8.9,3,0.7,54.8,78.2,1,183.1,5.9,1.3,0,2.6,1,2.6,0.3,0,0,0,0,0,0,0,0,0,0.7,0.3,0,0,0,0,0,0,0.3,0,0.7,2,1.3,6.6,0,0,6.6,1,0,1.3,4,0,0.7,0,0,0,0,0,15.8,2.6,1,7.6,32,4,16.2,8.9,2.6,3,2.6,1.3,0,2,0,35,18.8,18.5,2,7.9,12.9,10.6
llm_free,ai,4000_story_3496_llm_free.txt,37.3,4.6,3503,4,4.6,28.8,4,0.6,1.4,1.4,8.3,23.1,0.3,0.6,0,8,0.6,0,1.4,2,8,0.9,1.4,287.2,87.6,28.8,120.5,56,14.3,0.9,1.1,0.3,1.4,28.5,6.9,14.6,26.3,5.7,2.6,4,2.3,0.9,1.7,2.3,2.9,0.3,7.7,6,1.1,2.9,3.1,5.4,18.3,10.8,2.3,2.3,55.7,68.2,0.3,170.7,6,1.7,0,1.4,0.3,2.3,1.4,0,0,0,0,0,0,0,0.6,0,0.9,0.3,0,0,0,0,0,0,0.6,0,0,1.1,0.6,5.4,0,0,5.4,1.7,0,2.3,1.7,0,0.3,0,0,0,0,0,9.1,3.4,2.6,4.6,29.1,9.4,5.1,12.6,1.4,1.7,1.1,4,0.3,1.1,0.3,34.8,19.4,23.4,1.1,7.7,7.7,8
llm_free,ai,4000_story_3498_llm_free.txt,35.3,4.5,2819,3.5,5.7,31.2,6.4,0.4,2.8,1.1,6.4,24.5,0.7,0.7,0.4,2.5,0,0.4,0.4,5,9.2,0.7,2.8,287,91.5,35.8,118.1,54.6,9.6,0,1.4,0,2.1,22.3,6.4,13.5,24.5,5.7,4.3,0.7,2.1,2.5,1.1,3.2,4.6,0,4.6,7.4,0,2.1,3.5,11.7,21.6,9.2,1.1,1.4,71.7,67.4,1.4,166.4,6.7,2.1,0,1.8,1.1,2.1,0,0,0,0,0,0,0,0,0,0.4,1.1,0.4,0,0,0,0,0,0,0.4,0,0,1.1,0.4,5,0,0,5,1.8,0,2.1,1.4,0,0.7,0,0,0,0,0,13.8,2.8,0.4,5.7,31.6,9.2,5,9.6,1.1,3.2,2.1,2.5,0,2.8,0,39,12.8,14.5,1.4,5.7,11,12.1
llm_free,ai,4000_story_3500_llm_free.txt,38.5,4.5,3479,5.7,5.7,46.9,20.1,0.9,3.2,0,17.2,18.7,0.3,0.9,0.3,4.9,0,0.3,1.4,7.2,6.9,1.4,2.6,263.6,74.4,30.2,122.7,61.8,12.4,0,2,0.3,2,21.8,7.2,8.9,31.9,7.2,5.5,2.3,2.6,1.1,1.1,3.2,6.3,0.9,3.4,3.2,1.7,3.4,3.2,13.8,15.5,10.6,2.9,2.3,56.1,99.2,2.3,185.7,3.4,2.9,0,0.6,0,4.9,1.4,0,0,0,0,0,0,0,0.9,0.3,1.1,0.9,0.3,0,0.3,0,0,0,0,0.3,0,2.6,1.1,6.9,0,0,6.9,3.4,0.3,3.7,4,0,0.6,0,0,0,0,0,16.7,3.2,2.9,9.5,26.4,0.6,19.8,6.9,1.7,1.4,1.1,2.3,0,0.9,0.3,36.5,15.8,28.2,2,8.3,9.5,5.5
llm_free,ai,4000_story_3504_llm_free.txt,34,4.5,3752,2.7,5.9,37,6.1,0.5,2.4,1.1,8,20.5,0.3,1.3,0.8,4.5,0.3,0.5,2.1,3.2,8.5,2.1,1.6,265.7,84,25.6,119.7,60,21.6,0,1.3,0.5,2.1,28,7.7,10.4,35.7,5.1,2.1,4,1.9,1.6,3.5,2.9,5.6,0.5,4.3,5.3,0.8,4,1.9,6.9,19.2,10.4,4.3,1.9,54.1,74.1,4.5,173,6.7,2.1,0,1.6,0.3,1.9,0.3,0,0,0,0,0,0,0,0.5,0.5,0.5,0.3,0.5,0,0,0,0,0,0,0,0,4.3,1.3,4,0,0,4,2.4,0,2.4,5.6,0.3,1.1,0.3,0,0,0,0,12.3,5.3,1.6,6.4,30.7,2.7,12.3,11.5,0.8,1.6,1.6,2.9,0,1.1,0.3,39.4,15.2,21.6,1.3,8.8,11.7,9.3
llm_free,ai,4000_story_3509_llm_free.txt,35,4.5,3018,3.3,7,42.7,7.6,0.7,4,1,8.9,22.5,1,0.7,0.3,7,0,0.7,3.3,1.3,7.3,1,2.7,272.4,95.1,32.5,116,50.4,10.9,0,0,0,2.7,21.5,6.6,17.9,30.5,4.3,1.7,2,4,1,2.7,4,5,0.7,3.6,7,0.7,2.3,5,4,21.5,9.3,4.3,0,65.9,66.9,1.7,173.3,10.3,2,0,2.3,1,1,0.7,0,0,0,0,0,0,0,0,0.7,1,1,0,0,0,0,0,0,0.7,0,0,1.7,1,5,0,0,5,2.7,0,3.3,2.7,0.3,0,0,0,0,0,0,10.6,1.3,0.7,8.6,31.1,4,3.3,17.9,1.3,2.3,2.3,5.3,0,1.7,0,44.1,17.9,10.6,0.7,8.6,12.3,9.6
llm_free,ai,4000_story_3510_llm_free.txt,34.8,4.5,3383,2.4,8,49.7,6.5,0.3,5.9,1.5,13.6,23.9,0.6,1.8,0.6,6.8,1.2,0.6,1.8,4.4,9.5,0.9,0.9,272.8,81.3,30.7,104.9,37.8,18,0.3,1.5,0,0.9,28.4,5.9,12.1,35.2,7.7,5.9,2.7,0.3,1.8,3.8,3.8,6.8,0.6,3.5,3.3,1.2,3.3,4.1,12.1,15.7,10.9,2.7,1.8,58.8,57.9,1.5,170.6,8.9,1.8,0,0.9,0.9,2.1,0.6,0,0,0.3,0,0,0,0,0,0.3,3.3,0.3,0,0.3,0,0,0,0,0.6,0,0.6,1.8,2.1,4.4,0.3,0,4.7,3.8,0.3,4.7,4.4,0,0.6,0,0,0,0,0,7.7,2.1,0.6,6.8,30.7,3.5,3.8,22.5,6.5,0.9,0.3,2.1,0,0.9,0.3,32.2,16.8,18.6,3,7.4,12.4,9.8
llm_free,ai,4000_story_3513_llm_free.txt,35.3,4.5,2981,3.7,7.4,31.9,5.4,0.7,2,0.7,11.7,20.5,1.7,1,0,5.4,0.3,0.3,1,3.4,8.1,0.7,1,275.4,84.9,35.9,121.8,54.7,16.8,0.3,0,0,1,22.8,9.1,13.1,28.5,5.4,3,2.7,1.3,2.3,1,2,5.4,1,7.7,6.7,1.7,4,3.7,8.7,18.1,14.1,1.7,0.3,65.7,71.8,1.7,171.1,7.4,0.3,0.3,1.3,1.3,2.7,0.7,0.3,0.3,0,0,0,0,0,0,0.3,1.7,0.3,0,0,0,0,0,0,0,0,0,1.7,0.3,6,0.7,0,6.7,2.3,0,2.3,2,0.3,0,0.3,0,0,0,0,11.4,4.4,1,5.4,34.6,4.7,7.4,11.1,1.3,3,2.3,2.3,0,1,0.3,31.5,16.1,16.8,1.3,8.7,13.1,8.4
llm_free,ai,4000_story_3520_llm_free.txt,35.8,4.5,2829,3.2,8.8,33.2,4.2,1.1,2.1,0,9.9,19.1,1.8,0.4,0.4,6.4,0,0.4,1.1,4.6,9.2,1.1,2.8,273.9,84.5,27.2,127.6,49.1,13.4,0,0.4,0,2.1,22.6,6.7,18,29,5.3,3.2,2.8,0.7,1.4,2.5,2.5,3.9,0,7.4,5.3,0.4,4.2,4.6,9.2,17.7,11.3,2.1,0.4,66.5,63.3,1.8,176.4,7.4,0.4,0,1.1,0,1.4,1.4,0,0,0,0,0,0.4,0,0.4,0.4,1.1,0,0,0,0,0,0,0,0,0,0.4,1.1,1.4,3.9,0,0.4,4.2,1.8,0,1.8,2.8,0,0.7,0,0,0,0,0,10.3,2.1,0,6,25.1,3.2,6,9.2,1.4,2.8,1.8,2.8,0,0,0,38.9,17.3,17.7,1.1,9.5,12.4,6.7
llm_free,ai,4000_story_3523_llm_free.txt,39.5,4.6,2999,6,10.3,45,7,0.3,3,1.3,12,17.7,0.7,1,0.3,5.3,1,0,2.7,4.3,11.7,1,1.3,269.8,82.4,37.7,126.7,55.4,14.3,0.3,0.3,0.3,1,23.7,6.3,19.7,30.7,2.3,2,3,1,1.7,1.7,0.7,3,0.3,5.3,4.7,1.3,3.3,3.7,8,19.3,8.7,3.7,1,64,74.4,1.7,182.7,5.3,1.7,0,2.7,0,3,1.3,0,0,0,0,0,0,0,0,0,0.7,0.3,0.3,0,0,0,0,0,0,0,0,1,0,7,0,0,7,1.3,0,1.3,1,0,0.3,0,0,0,0,0,10,3,1.7,12.7,29,5.7,5,17.7,1.3,2.3,1,3,0,0.7,0,41,16.3,22,0.3,11.3,8.3,7.7
llm_free,ai,4000_story_3525_llm_free.txt,36.8,4.6,3107,8,6.1,30.9,6.1,0.6,1.6,0.6,6.8,17.4,0.6,1.3,0.3,2.6,0.6,0,1,3.2,8,1.6,3.2,292.9,80.5,38.3,123.9,57.3,12.2,0.3,0.3,0,2.9,28,7.1,11.9,30.6,6.4,4.5,1.9,1.3,1.3,0.3,5.1,3.2,0,6.1,7.7,1.3,2.6,4.8,9,21.2,9.3,2.6,0.6,63.4,70.2,2.6,176.4,6.4,1.9,0,2.9,0.6,4.5,1.3,0,0.3,0,0,0,0,0,0,0,0.6,1.3,0,0,0,0,0.3,0,0,0,0,0.6,0.6,9.3,0.3,0,9.7,1.9,0.3,2.3,1.3,0.6,0,0,0,0,0,0,11.3,5.5,3.2,5.8,25.7,6.8,5.5,12.2,2.6,2.6,3.5,2.6,0,0.6,0.3,35.4,17.1,22.5,2.3,7.7,12.2,8
llm_free,ai,4000_story_3529_llm_free.txt,35.3,4.6,2856,5.3,3.5,24.5,5.3,0,1.8,2.1,5.3,20,0,0.4,0.4,4.6,0,0.7,1.4,1.1,12.3,0.7,1.8,285,94.2,32.6,131.7,44.1,16.1,0,0.4,0,2.8,21,7.4,17.5,34.7,4.6,2.1,2.1,1.1,2.1,4.2,4.6,5.6,0.7,3.5,3.2,0.4,1.1,3.5,5.3,19.6,9.8,2.1,0.4,76,54.6,0.4,171.2,10.2,0.7,0,1.1,0.7,2.1,1.4,0,0,0,0,0,0,0,0,0,0.4,0.7,0,0,0,0,0,0,0,0,0,3.5,0.4,5.3,0,0,5.3,1.1,0,1.1,3.9,0,0,0,0,0,0,0,8.1,0,0,7.7,26.3,7.7,3.5,16.1,7,2.1,2.1,2.5,0,0.4,0,38.2,15.4,16.5,1.8,9.1,10.2,9.5
llm_free,ai,4000_story_3532_llm_free.txt,35.3,4.5,3320,4.5,5.1,34.6,6.3,0,3,0.6,10.5,18.4,1.2,1.2,0.6,4.8,0.6,0.3,0.6,6.3,8.1,0.6,1.8,271.1,89.2,28.9,117.5,53.3,15.1,0,1.2,0.3,1.5,20.2,9,18.1,31.3,7.5,3.6,1.5,2.4,1.8,1.8,3,5.1,0.6,5.4,6.3,2.1,1.8,4.5,11.7,19.6,11.1,1.2,1.5,63.9,70.2,1.8,173.8,6,0.3,0,0.9,0.6,2.1,2.4,0,0,0,0,0,0,0,0.3,0,0.9,0.3,0.6,0,0.3,0,0.3,0,0.3,0,0.3,0.6,1.5,6,0,0,6,2.1,0.6,3,2.4,0,0.3,0,0,0,0,0,6.3,3,1.5,5.7,25,6.9,5.4,14.8,1.2,1.5,1.5,4.5,0,0.3,0,42.5,14.2,21.1,1.8,5.1,12.3,8.1
llm_free,ai,4000_story_3533_llm_free.txt,34.5,4.5,2770,4.3,6.9,38.6,9,1.8,1.8,0.7,19.5,12.6,0.7,0.4,0,6.9,0.4,0,1.8,4.7,7.9,0.7,2.2,266.4,83.4,36.8,123.5,72.2,14.1,0,0.7,0,1.4,31,7.9,12.6,28.2,7.6,2.5,2.2,0.7,2.5,1.8,3.6,5.8,0.7,4.7,2.9,0.7,2.2,3.2,9.7,13.4,11.2,2.5,0.7,60.6,100.7,2.2,179.1,9.7,0.4,0,2.5,0.7,2.2,1.1,0,0,0,0,0,0,0,0,0,1.8,1.1,0.4,0,0.4,0,0,0,0.4,0,0,2.2,0.7,6.5,0,0,6.5,3.2,0.4,4,2.9,0,0,0,0,0,0,0,13.7,1.8,4.3,8.7,34.7,3.2,5.8,11.6,1.4,1.1,1.8,2.5,0.4,1.1,0,39.4,22.7,23.8,2.9,6.1,12.3,5.1
llm_free,ai,4000_story_3543_llm_free.txt,32.8,4.5,3844,4.4,4.4,32.3,6,0.8,2.3,0.8,10.9,20.6,0.5,1,0.5,7.3,0.5,0.3,2.1,4.7,10.7,0.5,1.6,280.4,92.6,33,118.6,48.6,11.4,0,0.5,0,1.8,23.2,9.6,12.2,23.9,5.2,1.6,3.6,0.3,1.6,2.1,2.6,5.5,0.8,2.9,6.8,0.5,2.1,5.5,7.8,20.6,9.1,2.6,0.5,63.5,65.6,1.3,162.3,4.7,3.1,0,2.6,0.3,2.1,0.3,0,0,0,0,0,0,0,0,0.3,1,0,0.3,0,0,0,0,0,0,0,0,2.6,0.8,5.2,0,0,5.2,1.6,0,1.6,3.4,0.3,0,0,0,0,0,0,6.5,3.6,3.6,9.9,30.4,5.7,7,7,0.8,2.3,2.6,3.9,0,0.3,0.3,28.6,22.6,20.3,1.8,8.3,14.3,6.8
llm_free,ai,4000_story_3545_llm_free.txt,39.3,4.3,3182,7.2,11.3,50,19.5,0.9,4.4,1.3,27.3,21.7,0,1.3,0.3,6.9,0.9,0.9,2.5,8.8,11,0.3,0.9,232.6,73.2,24.8,127.6,65.1,7.2,0,0.9,0,2.5,14.1,8.5,11.6,33,7.2,4.7,2.5,3.1,1.9,0.6,2.8,4.1,0,3.8,5,1.9,3.5,2.8,15.4,22.9,7.9,2.8,0.9,63.8,111.9,0.9,192.3,4.7,1.6,0.3,5,0.9,2.8,0.3,0,0.3,0,0,0,0,0,0,0.6,1.3,1.6,0,0,0.3,0,0,0.9,0.6,0,0,2.2,1.6,9.1,0.3,0,9.4,3.5,1.3,5.3,3.8,0.3,1.3,0,0,0,0,0,12.3,3.8,2.5,5.3,35.2,1.3,11.6,12.6,3.8,0.3,0.6,3.5,0,0.6,0.6,47.1,22,20.1,1.9,11,12.9,10.7
llm_free,ai,4000_story_3547_llm_free.txt,35.8,4.4,3447,5.8,5.5,35.7,11.3,0.3,3.2,2,13.1,18.6,0.6,1.5,0.3,6.7,1.2,0,1.2,4.9,12.8,1.2,1.5,273,89.9,29,125,68.5,12.5,0.3,0.6,0.3,1.5,15.7,10.2,16.5,28.4,5.8,3.8,1.7,0.9,0.9,3.5,3.2,5.8,0,4.1,6.1,1.7,1.2,4.1,9.6,22.6,9.9,2.3,1.2,54.3,92.8,1.2,177,5.8,0.3,0.3,3.5,0.3,3.5,0.6,0.3,0.3,0,0,0,0,0,0.6,0,1.7,0.6,0.6,0,0,0.3,0,0,0,0,0,4.1,0.3,7.8,0.6,0,8.4,3.5,0.3,3.8,4.4,0.3,0.3,0,0,0,0,0,23.5,2.3,2.3,8.1,36.8,2.3,4.9,12.8,7.5,1.5,1.7,2,0,0.6,0,36.6,17.4,26.7,1.7,9.3,13.9,8.4
llm_free,ai,4000_story_3550_llm_free.txt,32.5,4.5,3344,5.7,5.4,34.4,8.4,1.5,1.8,0.3,9.6,19.1,1.2,0.6,0.3,6.9,0.6,0.6,1.2,4.5,8.1,1.2,0.9,275.4,80.1,33.8,123.8,56.8,15,0.3,0.6,0.3,2.4,25.4,9,12,31.4,6,2.7,3,1.2,1.8,0.9,2.7,4.8,0.9,4.5,5.7,0.9,2.7,5.1,9,17.9,10.2,2.4,1.2,63.7,74.8,0.6,178.2,8.7,0.9,0,3.3,0.3,2.1,0.9,0,0,0,0,0,0,0,0.6,0,0.9,0.9,0.6,0,0,0,0,0,0,0,0,2.4,0.9,6.6,0,0,6.6,3,0,3,3.3,0,0.6,0,0,0,0,0,10.8,2.4,1.2,9.3,30.8,6.3,6.6,20,0.3,0.3,0.9,1.2,0,1.8,0.6,34.1,18.8,23.6,1.2,12.3,12.6,7.5
llm_free,ai,4000_story_3552_llm_free.txt,36.5,4.5,3213,2.8,5,36.7,13.7,0,2.5,0.6,10.9,19.3,1.9,1.6,0.3,4.7,0.3,0.6,0.6,5.9,7.2,0.6,0.9,278.2,90.3,34.9,118,46.7,13.7,0.3,0.9,0,1.6,21.2,8.1,14.3,30.8,6.5,6.8,0.9,1.6,1.2,0.6,4.4,3.7,0.9,5.3,3.4,0.3,2.5,4.4,14,15.3,10,1.2,1.2,63.2,71.3,2.5,175.2,6.2,0.6,0,0.6,0,2.2,0.9,0.3,0,0,0,0,0,0,0,0,1.9,0.3,0.6,0,0,0.3,0,0,0,0,0.3,2.5,0,3.7,0.3,0,4,2.8,0.3,3.1,2.8,0.3,0.6,0,0,0,0,0,19.6,2.2,4,6.8,27.1,1.9,7.8,9,10.9,0.3,2.2,2.5,0.3,0.6,0,39.8,14.6,18.4,3.7,7.2,14.6,7.5
llm_free,ai,4000_story_3553_llm_free.txt,35.8,4.5,3439,4.1,3.2,40.7,10.8,0.9,2,1.2,13.1,18.6,0,0.3,0.6,5.8,0.6,0.6,0.9,4.9,8.7,0.3,1.7,273.6,82.3,30.8,121.3,60.2,12.2,0.9,1.2,0.9,1.5,29.7,7.9,13.4,32,7,4.1,1.7,0.9,0.9,1.7,2.6,6.7,0,3.8,6.7,0.9,2.9,3.2,9.9,18,10.5,1.2,2.9,61.1,84,1.7,178.8,7.6,1.5,0,2.3,0.6,2.6,0.6,0.3,0,0,0,0,0,0,0.6,0.6,0.9,0.9,0.3,0,0.3,0.3,0,0,0.6,0,0,2.3,0,6.1,0.3,0,6.4,3.2,0.6,4.4,2.3,0,0.3,0,0,0,0,0,9.9,3.2,2.3,7.9,35.8,2.9,8.7,13.1,2.3,0.6,0.9,4.7,0.3,1.5,0.3,43.9,15.7,20.1,1.2,7.6,9.9,8.7
llm_free,ai,4000_story_3554_llm_free.txt,33.8,4.5,3241,6.2,7.4,48.4,9.9,1.2,4.6,1.2,17.6,11.4,1.2,1.5,0.6,8.3,0.3,0.6,0.9,5.9,9.3,1.2,2.8,258.3,80.2,27.8,122.5,76.5,13.6,0.3,0.6,0.3,0.6,29,9.6,9.9,30.5,6.5,3.1,3.7,2.2,2.5,2.5,3.1,6.2,0,3.7,6.5,2.5,3.7,4.9,11.4,20.1,9.9,2.2,1.2,53.4,104,2.8,182,6.5,1.5,0,4.6,0,1.5,1.2,0,0,0,0,0,0,0,0.3,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,2.5,1.2,7.4,0,0,7.4,3.1,0,3.1,3.7,0.6,1.2,0,0,0,0,0,8.3,3.7,1.2,7.4,35.2,0.3,12,6.5,3.4,0.9,1.2,2.8,0.3,0.3,0,34.6,25.3,23.4,2.8,7.1,11.4,7.1
